episode_id,scope,n_pre,base_mx,last_mx,base_above,last_above,runup_withhold,runup_abovesrmc,duid,instruction,s,depth_onset,d_t,ym
243,whole,6,78.4333333333333,82.4444444444445,1,1,-4.01111111111111,0,MINTARO,Synchronise,2024-04-04T22:29:59Z,2.75,1,202404
243,onset,6,78,82.5,1,1,-4.5,0,MINTARO,Synchronise,2024-04-04T22:29:59Z,2.75,1,202404
244,whole,7,77.8208955223881,86.3582089552239,1,1,-8.53731343283583,0,MINTARO,Synchronise,2024-04-29T22:29:59Z,2.5,1,202404
244,onset,7,78,86,1,1,-8,0,MINTARO,Synchronise,2024-04-29T22:29:59Z,2.5,1,202404
245,whole,8,78.0833333333333,86.5,1,1,-8.41666666666667,0,MINTARO,Synchronise,2024-04-30T23:00:00Z,2.91666666666667,1,202404
245,onset,8,78,86,1,1,-8,0,MINTARO,Synchronise,2024-04-30T23:00:00Z,2.91666666666667,1,202404
246,whole,10,88,85.9248554913295,1,1,2.07514450867052,0,MINTARO,Synchronise,2024-05-03T13:29:59Z,3.08333333333333,1,202405
246,onset,10,88,89,1,1,-1,0,MINTARO,Synchronise,2024-05-03T13:29:59Z,3.08333333333333,1,202405
247,whole,6,83.7462686567164,87.5671641791045,1,1,-3.82089552238806,0,MINTARO,Synchronise,2024-05-05T14:59:59Z,3.08333333333333,1,202405
247,onset,6,85.4166666666667,89,1,1,-3.58333333333333,0,MINTARO,Synchronise,2024-05-05T14:59:59Z,3.08333333333333,1,202405
248,whole,9,78.2823529411765,53.7176470588235,1,1,24.5647058823529,0,MINTARO,Remain,2024-05-05T22:29:59Z,3,1,202405
248,onset,9,78,30,1,1,48,0,MINTARO,Remain,2024-05-05T22:29:59Z,3,1,202405
249,whole,6,78.0983606557377,73.2131147540984,1,1,4.88524590163935,0,MINTARO,Synchronise,2024-05-11T23:59:59Z,3.08333333333333,1,202405
249,onset,6,78,73.5,1,1,4.5,0,MINTARO,Synchronise,2024-05-11T23:59:59Z,3.08333333333333,1,202405
250,whole,6,80.4444444444444,87.9259259259259,1,1,-7.48148148148148,0,MINTARO,Synchronise,2024-05-17T14:59:59Z,3.08333333333333,1,202405
250,onset,6,85.4166666666667,89,1,1,-3.58333333333333,0,MINTARO,Synchronise,2024-05-17T14:59:59Z,3.08333333333333,1,202405
251,whole,16,82.2707581227437,88.0387096774193,1,1,-5.76795155467566,0,MINTARO,Synchronise,2024-05-28T14:59:59Z,1.75,1,202405
251,onset,7,85.4166666666667,89,1,1,-3.58333333333333,0,MINTARO,Synchronise,2024-05-28T14:59:59Z,1.75,1,202405
252,whole,11,87.125,87.1428571428571,1,1,-0.0178571428571388,0,MINTARO,Synchronise,2024-06-10T10:00:00Z,3,1,202406
252,onset,6,86,87,1,1,-1,0,MINTARO,Synchronise,2024-06-10T10:00:00Z,3,1,202406
253,whole,5,78.0754716981132,89,1,1,-10.9245283018868,0,MINTARO,Synchronise,2024-06-24T00:30:00Z,2,1,202406
253,onset,5,78,89,1,1,-11,0,MINTARO,Synchronise,2024-06-24T00:30:00Z,2,1,202406
254,whole,6,89,87.68,1,1,1.31999999999999,0,MINTARO,Synchronise,2024-08-01T14:00:00Z,3.91666666666667,1,202408
254,onset,6,89,89,1,1,0,0,MINTARO,Synchronise,2024-08-01T14:00:00Z,3.91666666666667,1,202408
255,whole,19,89,79.531914893617,1,1,9.46808510638297,0,MINTARO,Synchronise,2024-08-24T13:29:59Z,3.08333333333333,1,202408
255,onset,14,89,89,1,1,0,0,MINTARO,Synchronise,2024-08-24T13:29:59Z,3.08333333333333,1,202408
256,whole,7,89,89,1,1,0,0,MINTARO,Synchronise,2024-09-20T06:30:00Z,3,1,202409
256,onset,7,89,89,1,1,0,0,MINTARO,Synchronise,2024-09-20T06:30:00Z,3,1,202409
257,whole,7,89,61.6875,1,1,27.3125,0,MINTARO,Synchronise,2024-09-27T14:00:00Z,2,1,202409
257,onset,7,89,40,1,1,49,0,MINTARO,Synchronise,2024-09-27T14:00:00Z,2,1,202409
258,whole,18,75,89,1,1,-14,0,MINTARO,Synchronise,2024-10-08T11:00:00Z,2,1,202410
258,onset,12,75,89,1,1,-14,0,MINTARO,Synchronise,2024-10-08T11:00:00Z,2,1,202410
259,whole,18,75,80.6666666666667,1,1,-5.66666666666667,0,MINTARO,Synchronise,2024-10-13T22:29:59Z,2.16666666666667,1,202410
259,onset,7,75,79,1,1,-4,0,MINTARO,Synchronise,2024-10-13T22:29:59Z,2.16666666666667,1,202410
260,whole,23,75,86.3636363636364,1,1,-11.3636363636364,0,MINTARO,Synchronise,2024-10-17T13:00:00Z,2,1,202410
260,onset,10,75,84,1,1,-9,0,MINTARO,Synchronise,2024-10-17T13:00:00Z,2,1,202410
261,whole,6,75,83.1147540983607,1,1,-8.11475409836065,0,MINTARO,Synchronise,2024-10-24T23:59:59Z,2.08333333333333,1,202410
261,onset,6,75,83.0833333333333,1,1,-8.08333333333333,0,MINTARO,Synchronise,2024-10-24T23:59:59Z,2.08333333333333,1,202410
262,whole,11,75,84.6544502617801,1,1,-9.6544502617801,0,MINTARO,Synchronise,2024-10-26T23:14:59Z,2.08333333333333,1,202410
262,onset,6,75,79,1,1,-4,0,MINTARO,Synchronise,2024-10-26T23:14:59Z,2.08333333333333,1,202410
263,whole,7,75,80.0661157024793,1,1,-5.06611570247934,0,MINTARO,Synchronise,2024-10-28T20:59:59Z,2.58333333333333,1,202410
263,onset,7,75,81.0833333333333,1,1,-6.08333333333333,0,MINTARO,Synchronise,2024-10-28T20:59:59Z,2.58333333333333,1,202410
264,whole,8,75,79.1008403361345,1,1,-4.10084033613445,0,MINTARO,Synchronise,2024-10-29T21:30:00Z,2,1,202410
264,onset,8,75,78,1,1,-3,0,MINTARO,Synchronise,2024-10-29T21:30:00Z,2,1,202410
265,whole,5,75,82.1804511278196,1,1,-7.18045112781955,0,MINTARO,Synchronise,2024-10-30T20:59:59Z,2.08333333333333,1,202410
265,onset,5,75,81.5833333333333,1,1,-6.58333333333333,0,MINTARO,Synchronise,2024-10-30T20:59:59Z,2.08333333333333,1,202410
266,whole,16,75,83.8081632653061,1,1,-8.80816326530612,0,MINTARO,Synchronise,2024-10-31T21:30:00Z,2,1,202410
266,onset,5,75,83,1,1,-8,0,MINTARO,Synchronise,2024-10-31T21:30:00Z,2,1,202410
267,whole,6,75,76.6666666666667,1,1,-1.66666666666667,0,MINTARO,Synchronise,2024-11-04T21:30:00Z,1,1,202411
267,onset,6,75,77,1,1,-2,0,MINTARO,Synchronise,2024-11-04T21:30:00Z,1,1,202411
268,whole,9,75,89,1,1,-14,0,MINTARO,Synchronise,2024-11-07T13:00:00Z,2,1,202411
268,onset,4,75,89,1,1,-14,0,MINTARO,Synchronise,2024-11-07T13:00:00Z,2,1,202411
269,whole,7,75,83.6666666666667,1,1,-8.66666666666667,0,MINTARO,Synchronise,2024-11-09T00:30:00Z,3,1,202411
269,onset,7,75,82.5,1,1,-7.5,0,MINTARO,Synchronise,2024-11-09T00:30:00Z,3,1,202411
270,whole,8,75,82.019801980198,1,1,-7.01980198019803,0,MINTARO,Synchronise,2024-11-09T20:59:59Z,3,1,202411
270,onset,8,75,82.0833333333333,1,1,-7.08333333333333,0,MINTARO,Synchronise,2024-11-09T20:59:59Z,3,1,202411
271,whole,9,75,40,1,1,35,0,MINTARO,Remain,2024-11-10T14:59:59Z,1.5,1,202411
271,onset,9,75,40,1,1,35,0,MINTARO,Remain,2024-11-10T14:59:59Z,1.5,1,202411
272,whole,10,75,61.3333333333333,1,0.568253968253968,13.6666666666667,-0.431746031746032,MINTARO,Remain,2024-11-10T21:30:00Z,3,1,202411
272,onset,10,75,40,1,1,35,0,MINTARO,Remain,2024-11-10T21:30:00Z,3,1,202411
273,whole,10,75,80.2083333333333,1,0.808862433862434,-5.20833333333333,-0.191137566137566,MINTARO,Remain,2024-11-11T22:29:59Z,2,1,202411
273,onset,10,75,79.5833333333333,1,1,-4.58333333333333,0,MINTARO,Remain,2024-11-11T22:29:59Z,2,1,202411
274,whole,12,75,86.3754512635379,1,1,-11.3754512635379,0,MINTARO,Synchronise,2024-11-16T14:59:59Z,3.58333333333333,1,202411
274,onset,7,75,88.4166666666667,1,1,-13.4166666666667,0,MINTARO,Synchronise,2024-11-16T14:59:59Z,3.58333333333333,1,202411
275,whole,7,75,81.2887700534759,1,1,-6.28877005347593,0,MINTARO,Synchronise,2024-12-19T22:29:59Z,2.58333333333333,1,202412
275,onset,4,75,74.5,1,1,0.5,0,MINTARO,Synchronise,2024-12-19T22:29:59Z,2.58333333333333,1,202412
314,whole,8,0,68.8831168831169,0.28921568627451,0.28921568627451,-68.8831168831169,0,OSB-AG,Synchronise,2022-01-13T23:30:00Z,2.5,0,202201
314,onset,8,0,178,0.28921568627451,0.28921568627451,-178,0,OSB-AG,Synchronise,2022-01-13T23:30:00Z,2.5,0,202201
315,whole,7,96.1846153846154,95.2923076923077,0.28921568627451,0.0800904977375566,0.892307692307696,-0.209125188536953,OSB-AG,Remain,2022-04-22T23:00:00Z,2,0,202204
315,onset,7,0,0,0.28921568627451,0.28921568627451,0,0,OSB-AG,Remain,2022-04-22T23:00:00Z,2,0,202204
316,whole,17,190.48,102.833333333333,0.28921568627451,0.28921568627451,87.6466666666667,0,OSB-AG,Remain,2022-04-23T11:59:59Z,2,0,202204
316,onset,10,190,185,0.28921568627451,0.28921568627451,5,0,OSB-AG,Remain,2022-04-23T11:59:59Z,2,0,202204
317,whole,7,0,0,0.28921568627451,0.28921568627451,0,0,OSB-AG,Remain,2022-04-24T21:30:00Z,2,0,202204
317,onset,7,0,0,0.28921568627451,0.28921568627451,0,0,OSB-AG,Remain,2022-04-24T21:30:00Z,2,0,202204
318,whole,9,190,0,0.583333333333333,1,190,0.416666666666667,OSB-AG,Remain,2022-06-14T01:29:59Z,2,0,202206
318,onset,9,190,0,0.583333333333333,1,190,0.416666666666667,OSB-AG,Remain,2022-06-14T01:29:59Z,2,0,202206
319,whole,10,0,0,0,0,0,0,OSB-AG,Remain,2022-08-16T23:59:59Z,1.58333333333333,0,202208
319,onset,10,0,0,0,0,0,0,OSB-AG,Remain,2022-08-16T23:59:59Z,1.58333333333333,0,202208
320,whole,10,0,0,0.284313725490196,0,0,-0.284313725490196,OSB-AG,Remain,2022-09-15T00:30:00Z,1,0,202209
320,onset,10,0,0,0.284313725490196,0,0,-0.284313725490196,OSB-AG,Remain,2022-09-15T00:30:00Z,1,0,202209
321,whole,9,0,0,0.386171213546566,0.386171213546566,0,0,OSB-AG,Remain,2022-10-22T22:45:00Z,2,0,202210
321,onset,9,0,0,0.28921568627451,0.28921568627451,0,0,OSB-AG,Remain,2022-10-22T22:45:00Z,2,0,202210
322,whole,10,0,56.4935064935065,0.599358974358974,0.584527220630373,-56.4935064935065,-0.0148317537286018,OSB-AG,Remain,2023-03-23T23:30:00Z,3,0,202303
322,onset,10,0,145,0.599118942731278,0.584527220630373,-145,-0.014591722100905,OSB-AG,Remain,2023-03-23T23:30:00Z,3,0,202303
323,whole,13,0,74.0833333333333,0.599559147685525,0.344927536231884,-74.0833333333333,-0.254631611453641,OSB-AG,Remain,2023-03-28T23:00:00Z,4,0,202303
323,onset,13,0,0,0.598240469208211,0.591304347826087,0,-0.00693612138212418,OSB-AG,Remain,2023-03-28T23:00:00Z,4,0,202303
324,whole,12,0,0,0.594969012030623,0.59552384041518,0,0.000554828384556672,OSB-AG,Synchronise,2023-04-07T02:00:00Z,3.5,0,202304
324,onset,6,0,0,0.6,0.6,0,0,OSB-AG,Synchronise,2023-04-07T02:00:00Z,3.5,0,202304
325,whole,8,0,0,0.599177599373409,0.599177599373409,0,0,OSB-AG,Synchronise,2023-04-08T22:29:59Z,3.08333333333333,0,202304
325,onset,8,0,0,0.598094307354019,0.598094307354019,0,0,OSB-AG,Synchronise,2023-04-08T22:29:59Z,3.08333333333333,0,202304
326,whole,15,0,48.3333333333333,0,0.065410199556541,-48.3333333333333,0.065410199556541,OSB-AG,Remain,2023-04-09T23:30:00Z,3,0,202304
326,onset,15,0,145,0,0.28921568627451,-145,0.28921568627451,OSB-AG,Remain,2023-04-09T23:30:00Z,3,0,202304
327,whole,11,0,0,0,0,0,0,OSB-AG,Synchronise,2023-04-10T23:00:00Z,3,0,202304
327,onset,11,0,0,0,0,0,0,OSB-AG,Synchronise,2023-04-10T23:00:00Z,3,0,202304
328,whole,29,0,0,0,0,0,0,OSB-AG,Remain,2023-04-11T11:00:00Z,1.58333333333333,0,202304
328,onset,18,0,0,0,0,0,0,OSB-AG,Remain,2023-04-11T11:00:00Z,1.58333333333333,0,202304
329,whole,24,0,0,0,0,0,0,OSB-AG,Synchronise,2023-04-13T23:30:00Z,2,0,202304
329,onset,10,0,0,0,0,0,0,OSB-AG,Synchronise,2023-04-13T23:30:00Z,2,0,202304
330,whole,11,0,0,0.28921568627451,0.409279929962793,0,0.120064243688283,OSB-AG,Remain,2023-04-21T22:29:59Z,3.58333333333333,0,202304
330,onset,11,0,0,0.28921568627451,0.586206896551724,0,0.296991210277214,OSB-AG,Remain,2023-04-21T22:29:59Z,3.58333333333333,0,202304
331,whole,8,0,0,0.28921568627451,0.28921568627451,0,0,OSB-AG,Synchronise,2023-04-27T00:30:00Z,3,0,202304
331,onset,8,0,0,0.28921568627451,0.28921568627451,0,0,OSB-AG,Synchronise,2023-04-27T00:30:00Z,3,0,202304
332,whole,9,0,0,0.28921568627451,0.28921568627451,0,0,OSB-AG,Remain,2023-05-30T23:30:00Z,2.66666666666667,0,202305
332,onset,9,0,0,0.28921568627451,0.28921568627451,0,0,OSB-AG,Remain,2023-05-30T23:30:00Z,2.66666666666667,0,202305
333,whole,10,0,0,0.28921568627451,0.28921568627451,0,0,OSB-AG,Synchronise,2023-09-05T22:29:59Z,2.25,1,202309
333,onset,10,0,0,0.28921568627451,0.28921568627451,0,0,OSB-AG,Synchronise,2023-09-05T22:29:59Z,2.25,1,202309
334,whole,9,0,0,0.264705882352941,0.300980392156863,0,0.0362745098039216,OSB-AG,Synchronise,2023-10-30T22:29:59Z,2.08333333333333,1,202310
334,onset,9,0,0,0.264705882352941,0.299019607843137,0,0.0343137254901961,OSB-AG,Synchronise,2023-10-30T22:29:59Z,2.08333333333333,1,202310
335,whole,10,0,0,0.264705882352941,0.306805074971165,0,0.0420991926182238,OSB-AG,Remain,2023-10-31T22:00:00Z,2,1,202310
335,onset,10,0,0,0.264705882352941,0.301470588235294,0,0.0367647058823529,OSB-AG,Remain,2023-10-31T22:00:00Z,2,1,202310
336,whole,12,0,80.5555555555556,0.264705882352941,0.693082788671024,-80.5555555555556,0.428376906318083,OSB-AG,Remain,2023-11-01T21:30:00Z,2.5,1,202311
336,onset,12,0,145,0.264705882352941,1,-145,0.735294117647059,OSB-AG,Remain,2023-11-01T21:30:00Z,2.5,1,202311
337,whole,17,0,0,0.28921568627451,0.310664753706361,0,0.0214490674318508,OSB-AG,Synchronise,2024-03-26T20:59:59Z,2,1,202403
337,onset,9,0,0,0.28921568627451,0.308415032679739,0,0.0191993464052287,OSB-AG,Synchronise,2024-03-26T20:59:59Z,2,1,202403
338,whole,9,0,0,0.28921568627451,0.324255628177197,0,0.035039941902687,OSB-AG,Synchronise,2024-03-28T20:59:59Z,3.08333333333333,1,202403
338,onset,9,0,0,0.28921568627451,0.315767973856209,0,0.0265522875816993,OSB-AG,Synchronise,2024-03-28T20:59:59Z,3.08333333333333,1,202403
339,whole,11,0,78.9240506329114,0.28921568627451,0.695457930007446,-78.9240506329114,0.406242243732936,OSB-AG,Synchronise,2024-03-29T22:29:59Z,3.08333333333333,1,202403
339,onset,11,0,145,0.28921568627451,1,-145,0.71078431372549,OSB-AG,Synchronise,2024-03-29T22:29:59Z,3.08333333333333,1,202403
340,whole,10,0,56.8987341772152,0.28921568627451,0.56813104988831,-56.8987341772152,0.2789153636138,OSB-AG,Remain,2024-03-30T22:29:59Z,3.08333333333333,1,202403
340,onset,10,0,145,0.28921568627451,1,-145,0.71078431372549,OSB-AG,Remain,2024-03-30T22:29:59Z,3.08333333333333,1,202403
341,whole,16,0,0,0.28921568627451,0.30438112745098,0,0.0151654411764706,OSB-AG,Remain,2024-03-31T22:00:00Z,2.41666666666667,1,202403
341,onset,9,0,0,0.28921568627451,0.321078431372549,0,0.0318627450980392,OSB-AG,Remain,2024-03-31T22:00:00Z,2.41666666666667,1,202403
514,whole,12,250,0,0.363026819923372,1,250,0.636973180076628,PPCCGT,Synchronise,2022-09-16T08:00:00Z,2,0,202209
514,onset,6,250,0,0.365900383141762,1,250,0.634099616858238,PPCCGT,Synchronise,2022-09-16T08:00:00Z,2,0,202209
515,whole,11,465.614457831325,73.3012048192771,0.359760882610903,1,392.313253012048,0.640239117389097,PPCCGT,Remain,2023-02-06T15:30:00Z,1,0,202302
515,onset,11,481,169,0.350574712643678,1,312,0.649425287356322,PPCCGT,Remain,2023-02-06T15:30:00Z,1,0,202302
516,whole,11,472.555555555556,0,0.0636441038739889,1,472.555555555556,0.936355896126011,PPCCGT,Remain,2023-04-06T22:00:00Z,3.08333333333333,0,202304
516,onset,11,474,0,0.0613026819923372,1,474,0.938697318007663,PPCCGT,Remain,2023-04-06T22:00:00Z,3.08333333333333,0,202304
517,whole,18,487.680412371134,242,0.0402101354820871,0.68007662835249,245.680412371134,0.639866492870403,PPCCGT,Synchronise,2023-04-26T05:59:59Z,2.41666666666667,0,202304
517,onset,8,483.25,0,0.0462962962962963,1,483.25,0.953703703703704,PPCCGT,Synchronise,2023-04-26T05:59:59Z,2.41666666666667,0,202304
518,whole,14,474.204819277108,212.734939759036,0.348520518857037,0.698679776577575,261.469879518072,0.350159257720537,PPCCGT,Remain,2023-05-26T23:00:00Z,2,0,202305
518,onset,14,472.5,0,0.350574712643678,1,472.5,0.649425287356322,PPCCGT,Remain,2023-05-26T23:00:00Z,2,0,202305
519,whole,11,498.731707317073,0,0.31880198112326,1,498.731707317073,0.681198018876741,PPCCGT,Remain,2023-07-13T14:30:00Z,2,1,202307
519,onset,11,499,0,0.31992337164751,1,499,0.68007662835249,PPCCGT,Remain,2023-07-13T14:30:00Z,2,1,202307
520,whole,11,490.44262295082,167.27868852459,0.334746561145657,0.772156271590981,323.16393442623,0.437409710445324,PPCCGT,Remain,2023-07-18T23:59:59Z,2,1,202307
520,onset,11,487.916666666667,0,0.339080459770115,1,487.916666666667,0.660919540229885,PPCCGT,Remain,2023-07-18T23:59:59Z,2,1,202307
521,whole,18,492.25,9.66666666666667,0.321360153256705,0.981481481481481,482.583333333333,0.660121328224777,PPCCGT,Remain,2023-09-05T00:30:00Z,2.16666666666667,1,202309
521,onset,18,491.5,0,0.3227969348659,1,491.5,0.6772030651341,PPCCGT,Remain,2023-09-05T00:30:00Z,2.16666666666667,1,202309
522,whole,14,491.1875,280.708333333333,0.322557471264368,0.69841554916986,210.479166666667,0.375858077905492,PPCCGT,Remain,2023-10-26T21:30:00Z,1,1,202310
522,onset,14,485,167,0.331417624521073,1,318,0.668582375478927,PPCCGT,Remain,2023-10-26T21:30:00Z,1,1,202310
523,whole,25,497.404255319149,0,0.312668134018097,1,497.404255319149,0.687331865981903,PPCCGT,Remain,2023-10-29T22:00:00Z,2,1,202310
523,onset,15,485,0,0.331417624521073,1,485,0.668582375478927,PPCCGT,Remain,2023-10-29T22:00:00Z,2,1,202310
524,whole,14,445.304347826087,0,0.391137764451108,1,445.304347826087,0.608862235548892,PPCCGT,Remain,2023-11-27T23:30:00Z,3,1,202311
524,onset,14,446,0,0.389846743295019,1,446,0.610153256704981,PPCCGT,Remain,2023-11-27T23:30:00Z,3,1,202311
525,whole,27,483.857142857143,0,0.333333333333333,1,483.857142857143,0.666666666666667,PPCCGT,Remain,2024-01-03T13:29:59Z,3.08333333333333,1,202401
525,onset,27,483.857142857143,0,0.333333333333333,1,483.857142857143,0.666666666666667,PPCCGT,Remain,2024-01-03T13:29:59Z,3.08333333333333,1,202401
526,whole,29,485,0,0.331417624521073,1,485,0.668582375478927,PPCCGT,Synchronise,2024-03-22T11:00:00Z,2,1,202403
526,onset,17,484,0,0.333333333333333,1,484,0.666666666666667,PPCCGT,Synchronise,2024-03-22T11:00:00Z,2,1,202403
527,whole,25,485.44,52.1612903225807,0.330574712643678,0.92927326659251,433.278709677419,0.598698553948832,PPCCGT,Synchronise,2024-03-24T11:59:59Z,2,1,202403
527,onset,12,484.916666666667,0,0.331577266922095,1,484.916666666667,0.668422733077906,PPCCGT,Synchronise,2024-03-24T11:59:59Z,2,1,202403
528,whole,21,464.769230769231,125.076923076923,0.361921603300914,0.830459770114943,339.692307692308,0.468538166814029,PPCCGT,Remain,2024-03-25T23:00:00Z,2,1,202403
528,onset,21,462,0,0.367816091954023,1,462,0.632183908045977,PPCCGT,Remain,2024-03-25T23:00:00Z,2,1,202403
529,whole,18,480.155844155844,0,0.339304373787132,1,480.155844155844,0.660695626212868,PPCCGT,Remain,2024-03-28T14:30:00Z,3,1,202403
529,onset,18,489,0,0.325670498084291,1,489,0.674329501915709,PPCCGT,Remain,2024-03-28T14:30:00Z,3,1,202403
530,whole,15,461,0,0.367816091954023,1,461,0.632183908045977,PPCCGT,Remain,2024-04-03T23:30:00Z,3,1,202404
530,onset,15,461,0,0.367816091954023,1,461,0.632183908045977,PPCCGT,Remain,2024-04-03T23:30:00Z,3,1,202404
531,whole,18,461,0,0.367816091954023,1,461,0.632183908045977,PPCCGT,Remain,2024-04-06T23:30:00Z,3.2,1,202404
531,onset,18,461,0,0.367816091954023,1,461,0.632183908045977,PPCCGT,Remain,2024-04-06T23:30:00Z,3.2,1,202404
532,whole,10,500,0,0.291187739463602,1,500,0.708812260536399,PPCCGT,Remain,2024-08-01T14:35:00Z,3,1,202408
532,onset,10,500,0,0.291187739463602,1,500,0.708812260536399,PPCCGT,Remain,2024-08-01T14:35:00Z,3,1,202408
533,whole,17,250,248.380952380952,0.674329501915709,0.668126254333151,1.61904761904762,-0.00620324758255797,PPCCGT,Remain,2024-09-22T08:49:59Z,3,1,202409
533,onset,11,250,248,0.674329501915709,0.669061302681992,2,-0.00526819923371646,PPCCGT,Remain,2024-09-22T08:49:59Z,3,1,202409
534,whole,15,446,0,0.310344827586207,1,446,0.689655172413793,PPCCGT,Remain,2024-10-16T14:59:59Z,1,1,202410
534,onset,15,446,0,0.310344827586207,1,446,0.689655172413793,PPCCGT,Remain,2024-10-16T14:59:59Z,1,1,202410
535,whole,12,446,0,0.310344827586207,1,446,0.689655172413793,PPCCGT,Remain,2024-10-24T22:29:59Z,2,1,202410
535,onset,12,446,0,0.310344827586207,1,446,0.689655172413793,PPCCGT,Remain,2024-10-24T22:29:59Z,2,1,202410
536,whole,19,446,0,0.310344827586207,1,446,0.689655172413793,PPCCGT,Remain,2024-10-26T22:00:00Z,2,1,202410
536,onset,19,446,0,0.310344827586207,1,446,0.689655172413793,PPCCGT,Remain,2024-10-26T22:00:00Z,2,1,202410
537,whole,17,474.244444444445,49.9111111111111,0.347403150276713,0.934802043422733,424.333333333333,0.58739889314602,PPCCGT,Remain,2024-12-24T14:59:59Z,4,1,202412
537,onset,17,491.416666666667,0,0.322956577266922,1,491.416666666667,0.677043422733078,PPCCGT,Remain,2024-12-24T14:59:59Z,4,1,202412
538,whole,51,487,0,0.327859879584018,1,487,0.672140120415983,PPCCGT,Remain,2024-12-25T13:29:59Z,3,1,202412
538,onset,37,487,0,0.327859879584018,1,487,0.672140120415983,PPCCGT,Remain,2024-12-25T13:29:59Z,3,1,202412
539,whole,16,473.167539267016,41.9267015706806,0.348849571723737,0.929068624501013,431.240837696335,0.580219052777276,PPCCGT,Remain,2024-12-27T17:00:00Z,4,1,202412
539,onset,16,485.5,0,0.330459770114943,1,485.5,0.669540229885057,PPCCGT,Remain,2024-12-27T17:00:00Z,4,1,202412
540,whole,17,470.380952380952,73.452380952381,0.352946542601715,0.896019582801192,396.928571428572,0.543073040199477,PPCCGT,Remain,2024-12-28T21:30:00Z,3,1,202412
540,onset,17,468.5,0,0.35536398467433,1,468.5,0.644636015325671,PPCCGT,Remain,2024-12-28T21:30:00Z,3,1,202412
541,whole,15,469.805309734513,79.6194690265487,0.353846675482318,0.877682839995931,390.185840707965,0.523836164513613,PPCCGT,Remain,2024-12-29T22:00:00Z,2,1,202412
541,onset,15,467.5,0,0.35727969348659,1,467.5,0.64272030651341,PPCCGT,Remain,2024-12-29T22:00:00Z,2,1,202412
542,whole,13,470.45,74.9916666666667,0.352873563218391,0.892480842911877,395.458333333333,0.539607279693487,PPCCGT,Remain,2024-12-30T22:00:00Z,3.16666666666667,1,202412
542,onset,13,467.5,0,0.35727969348659,1,467.5,0.64272030651341,PPCCGT,Remain,2024-12-30T22:00:00Z,3.16666666666667,1,202412
550,whole,5,124,125,1,1,-1,0,QPS5,Synchronise,2022-05-20T05:00:00Z,2,0,202205
550,onset,5,124,125,1,1,-1,0,QPS5,Synchronise,2022-05-20T05:00:00Z,2,0,202205
551,whole,11,124.193548387097,123.193548387097,1,1,1,0,QPS5,Synchronise,2022-06-14T01:29:59Z,2.16666666666667,0,202206
551,onset,11,124,123,1,1,1,0,QPS5,Synchronise,2022-06-14T01:29:59Z,2.16666666666667,0,202206
552,whole,5,124.333333333333,122,1,1,2.33333333333333,0,QPS5,Synchronise,2022-08-17T00:30:00Z,2,0,202208
552,onset,5,124,122,1,1,2,0,QPS5,Synchronise,2022-08-17T00:30:00Z,2,0,202208
553,whole,17,125,124.384615384615,1,0.644230769230769,0.615384615384613,-0.355769230769231,QPS5,Remain,2022-08-17T10:29:59Z,1,0,202208
553,onset,11,125,123,1,1,2,0,QPS5,Remain,2022-08-17T10:29:59Z,1,0,202208
554,whole,9,125.133333333333,125.266666666667,1,1,-0.133333333333326,0,QPS5,Remain,2022-08-18T23:00:00Z,1,0,202208
554,onset,6,124,124.5,1,1,-0.5,0,QPS5,Remain,2022-08-18T23:00:00Z,1,0,202208
555,whole,2,122.626865671642,122.626865671642,1,1,0,0,QPS5,Synchronise,2022-09-29T23:59:59Z,1.08333333333333,0,202209
555,onset,2,122,122,1,1,0,0,QPS5,Synchronise,2022-09-29T23:59:59Z,1.08333333333333,0,202209
556,whole,6,121.673913043478,119.413043478261,1,1,2.26086956521739,0,QPS5,Synchronise,2022-10-16T22:29:59Z,1.08333333333333,0,202210
556,onset,6,121,119,1,1,2,0,QPS5,Synchronise,2022-10-16T22:29:59Z,1.08333333333333,0,202210
557,whole,8,119.387096774194,119.967741935484,1,1,-0.58064516129032,0,QPS5,Synchronise,2022-10-18T21:30:00Z,2,0,202210
557,onset,8,120,120,1,1,0,0,QPS5,Synchronise,2022-10-18T21:30:00Z,2,0,202210
558,whole,16,120.474576271186,111.118644067797,1,0.89478672985782,9.35593220338983,-0.10521327014218,QPS5,Remain,2022-10-19T01:00:00Z,1,0,202210
558,onset,16,119.5,74,1,0.633663366336634,45.5,-0.366336633663366,QPS5,Remain,2022-10-19T01:00:00Z,1,0,202210
559,whole,7,119,119,1,1,0,0,QPS5,Synchronise,2022-10-19T23:00:00Z,1,0,202210
559,onset,7,119,119,1,1,0,0,QPS5,Synchronise,2022-10-19T23:00:00Z,1,0,202210
560,whole,6,122.197452229299,122.929936305733,1,1,-0.732484076433124,0,QPS5,Synchronise,2022-10-27T17:59:59Z,1.08333333333333,0,202210
560,onset,6,123,124,1,1,-1,0,QPS5,Synchronise,2022-10-27T17:59:59Z,1.08333333333333,0,202210
561,whole,7,121.916666666667,106.416666666667,1,0.677083333333333,15.5,-0.322916666666667,QPS5,Synchronise,2022-10-29T00:30:00Z,2,0,202210
561,onset,7,121,74,1,0.03125,47,-0.96875,QPS5,Synchronise,2022-10-29T00:30:00Z,2,0,202210
