DUID,td,station,n_versions,quan_withheld,ws_escalation,piv_share,pex_share,nonsync_mean,directed_day
QPS5,2022-04-28,quarantine_5,19,1.09722222222222,0,0,0,1133.14104961806,0
QPS5,2022-04-29,quarantine_5,19,-0.868055555555556,0,0,0,662.894119444444,0
QPS5,2022-04-30,quarantine_5,19,-0.25,0,0,0,784.239941875,0
QPS5,2022-05-01,quarantine_5,8,0.0383275261324042,0,0,0,283.817964826389,0
QPS5,2022-05-02,quarantine_5,16,0.8125,0,0,0,245.779256701389,0
QPS5,2022-05-03,quarantine_5,16,0.0277777777777778,0,0,0,801.755054930556,0
QPS5,2022-05-04,quarantine_5,15,-1.57986111111111,0,0,0,757.001815347222,0
QPS5,2022-05-05,quarantine_5,14,-0.965277777777778,0,0,0,594.371464444444,0
QPS5,2022-05-06,quarantine_5,15,-0.75,-0.107829803769186,0,0,356.442971944444,0
QPS5,2022-05-07,quarantine_5,15,21.9375,0,0,0,394.584201736111,0
QPS5,2022-05-08,quarantine_5,12,-0.125,0,0,0,227.002736319444,0
QPS5,2022-05-09,quarantine_5,11,0.333333333333333,0,0,0,522.254444652778,0
QPS5,2022-05-10,quarantine_5,18,41.0451388888889,-0.0864819250871081,0,0,786.096475972222,0
QPS5,2022-05-11,quarantine_5,21,62.1076388888889,-0.148177622155022,0,0,771.049372743056,0
QPS5,2022-05-12,quarantine_5,18,-0.770833333333333,-0.45380608122475,0,0,200.540612256944,0
QPS5,2022-05-13,quarantine_5,17,0.03125,-0.112690355329949,0,0,557.523984340278,0
QPS5,2022-05-14,quarantine_5,14,0.857638888888889,-0.131266357962553,0,0,997.772623125,0
QPS5,2022-05-15,quarantine_5,11,0.482638888888889,0,0,0,956.918707881944,0
QPS5,2022-05-16,quarantine_5,13,0.229166666666667,-0.150573436921939,0,0,951.560861111111,0
QPS5,2022-05-17,quarantine_5,21,0.184027777777778,-0.236705014108965,0,0,430.055761180556,0
QPS5,2022-05-18,quarantine_5,21,-0.451388888888889,-0.32875102207686,0,0,391.858740034722,0
QPS5,2022-05-19,quarantine_5,13,-0.9375,-0.0612478222996515,0,0,714.963484027778,0
QPS5,2022-05-20,quarantine_5,13,3.03125,-0.0481509597657521,0.0590277777777778,0,1327.75557517361,0
QPS5,2022-05-21,quarantine_5,13,-1.02777777777778,0,0,0,1218.95517829861,1
QPS5,2022-05-22,quarantine_5,11,0.1875,0,0,0,991.885672326389,0
QPS5,2022-05-23,quarantine_5,13,-1.14236111111111,0,0,0,802.664430833333,0
QPS5,2022-05-24,quarantine_5,16,-0.00347222222222222,-0.153434963373589,0,0,1144.66276211806,0
QPS5,2022-05-25,quarantine_5,17,-0.25,0,0,0,1171.69289444444,0
QPS5,2022-05-26,quarantine_5,25,2.47916666666667,-0.199044265593561,0,0,321.602712777778,0
QPS5,2022-05-27,quarantine_5,20,-0.545138888888889,0,0,0,174.981316527778,0
QPS5,2022-05-28,quarantine_5,6,-0.479166666666667,0,0,0,403.403007881945,0
QPS5,2022-05-29,quarantine_5,10,9.4375,0,0,0,896.842958645834,0
QPS5,2022-05-30,quarantine_5,11,-0.666666666666667,0,0,0,1616.75087739583,0
QPS5,2022-05-31,quarantine_5,9,-1.20833333333333,0,0,0,1727.99452208333,0
QPS5,2022-06-01,quarantine_5,8,-0.749128919860627,-0.0747852321538147,0,0,399.644757777778,0
QPS5,2022-06-02,quarantine_5,18,-0.125,-0.088198544724012,0,0,325.138694375,0
QPS5,2022-06-03,quarantine_5,19,-0.885416666666667,0,0,0,1084.87746465278,0
QPS5,2022-06-04,quarantine_5,15,-0.701388888888889,0,0,0,1499.11876597222,0
QPS5,2022-06-05,quarantine_5,15,-1.08333333333333,-0.261146496815287,0.135416666666667,0.135416666666667,1700.47652416667,0
QPS5,2022-06-06,quarantine_5,17,2.01041666666667,-0.238853503184713,0,0,1427.60665138889,0
QPS5,2022-06-07,quarantine_5,12,-0.666666666666667,0,0,0,1072.64729961806,0
QPS5,2022-06-08,quarantine_5,9,-0.215277777777778,0,0,0,305.861784930556,0
QPS5,2022-06-09,quarantine_5,13,0.315972222222222,0,0,0,758.110999895833,0
QPS5,2022-06-10,quarantine_5,14,0.125,0,0,0,628.256897569444,0
QPS5,2022-06-11,quarantine_5,13,0.208333333333333,0,0,0,389.592412569444,0
QPS5,2022-06-12,quarantine_5,14,-0.0416666666666667,0,0,0,361.112914270833,0
QPS5,2022-06-13,quarantine_5,16,-0.25,-0.0952743902439024,0,0,645.417291701389,0
QPS5,2022-06-14,quarantine_5,21,93.3263888888889,-0.0201437282229965,0.0729166666666667,0,3923.09947857639,1
QPS5,2022-06-15,quarantine_5,23,125.590277777778,0,0,0,4963.50808427083,1
QPS5,2022-06-16,quarantine_5,24,112.517361111111,0,0,0,439.618936597222,0
QPS5,2022-06-17,quarantine_5,23,90.5416666666667,0,0,0,215.169329548611,0
QPS5,2022-06-18,quarantine_5,16,123.770833333333,0,0,0,977.856988298611,0
QPS5,2022-06-19,quarantine_5,9,124.229166666667,0,0,0,1673.93179663194,0
QPS5,2022-06-20,quarantine_5,6,124.6875,0,0,0,1286.43835621528,0
QPS5,2022-06-21,quarantine_5,9,101.475694444444,-0.183743466898955,0,0,643.427679340278,0
QPS5,2022-06-22,quarantine_5,13,124.583333333333,0,0,0,1096.11823649306,0
QPS5,2022-06-23,quarantine_5,13,1.57638888888889,0,0,0,1724.86634125,0
QPS5,2022-06-24,quarantine_5,14,0.753472222222222,0,0,0,722.471556631944,0
QPS5,2022-06-25,quarantine_5,14,0.5,0,0,0,433.962702569445,0
QPS5,2022-06-26,quarantine_5,14,-0.180555555555556,0,0,0,574.097688645833,0
QPS5,2022-06-27,quarantine_5,15,-1.20138888888889,0,0,0,406.773815625,0
QPS5,2022-06-28,quarantine_5,15,-0.34375,0,0,0,626.388338368056,0
QPS5,2022-06-29,quarantine_5,19,-0.6875,-0.119476268412439,0,0,659.756598125,0
QPS5,2022-06-30,quarantine_5,20,-0.270833333333333,0,0,0,878.148747118056,0
QPS5,2022-07-01,quarantine_5,13,6.29268292682927,0,0,0,513.950134027778,0
QPS5,2022-07-02,quarantine_5,26,-0.315972222222222,-0.125125029768993,0,0,419.700925208333,0
QPS5,2022-07-03,quarantine_5,22,-0.121527777777778,0,0,0,863.168005069445,0
QPS5,2022-07-04,quarantine_5,19,-0.663194444444445,0,0,0,1148.15460152778,0
QPS5,2022-07-05,quarantine_5,17,-0.850694444444445,0,0,0,815.4803071875,0
QPS5,2022-07-06,quarantine_5,15,-1.17361111111111,0,0,0,390.504257083333,0
QPS5,2022-07-07,quarantine_5,19,-0.666666666666667,-0.182228984059222,0,0,463.498960277778,0
QPS5,2022-07-08,quarantine_5,19,0.104166666666667,-0.11609907120743,0,0,494.673185486111,0
QPS5,2022-07-09,quarantine_5,15,-0.0625,-0.102993602578503,0,0,288.990119652778,0
QPS5,2022-07-10,quarantine_5,12,-0.270833333333333,0,0,0,897.9757821875,0
QPS5,2022-07-11,quarantine_5,17,-0.600694444444445,-0.0898369753728755,0,0,1101.22011381944,0
QPS5,2022-07-12,quarantine_5,20,-0.690972222222222,0,0,0,741.002042083333,0
QPS5,2022-07-13,quarantine_5,19,-0.777777777777778,-0.230044074436827,0,0,299.259204618056,0
QPS5,2022-07-14,quarantine_5,21,-0.3125,0,0,0,167.657341909722,0
QPS5,2022-07-15,quarantine_5,21,-0.107638888888889,0,0,0,1118.98110368056,0
QPS5,2022-07-16,quarantine_5,17,0.368055555555556,0,0,0,1768.04470590278,0
QPS5,2022-07-17,quarantine_5,12,0.173611111111111,0,0,0,1505.28200982639,0
QPS5,2022-07-18,quarantine_5,14,-0.642361111111111,-0.182544642857143,0,0,328.076998090278,0
QPS5,2022-07-19,quarantine_5,14,-2.00694444444444,-0.128197826190137,0,0,682.335452569445,0
QPS5,2022-07-20,quarantine_5,12,-1.38888888888889,0,0,0,717.532984930556,0
QPS5,2022-07-21,quarantine_5,14,0.159722222222222,-0.125435540069686,0,0,1025.3890559375,0
QPS5,2022-07-22,quarantine_5,18,0.763888888888889,-0.0849980023971234,0,0,1616.81290461806,0
QPS5,2022-07-23,quarantine_5,17,0.774305555555556,-0.118744902365303,0,0,675.347001770833,0
QPS5,2022-07-24,quarantine_5,14,1.54513888888889,0,0,0,1147.03033350694,0
QPS5,2022-07-25,quarantine_5,19,-1.16319444444444,-0.0336700336700336,0,0,1449.75771232639,0
QPS5,2022-07-26,quarantine_5,25,2.68055555555556,-0.0639555623503032,0,0,988.544355,0
QPS5,2022-07-27,quarantine_5,27,-0.395833333333333,-0.146940798791427,0,0,460.601720833333,0
QPS5,2022-07-28,quarantine_5,27,-0.142361111111111,-0.199012132546876,0,0,231.962093229167,0
QPS5,2022-07-29,quarantine_5,22,-0.53125,0,0,0,795.073742638889,0
QPS5,2022-07-30,quarantine_5,16,0.402777777777778,-0.0747928037194259,0,0,1603.29694118056,0
QPS5,2022-07-31,quarantine_5,14,-0.847222222222222,-0.125474460470665,0,0,1481.83207954861,0
QPS5,2022-08-01,quarantine_5,15,6.91637630662021,-0.13908103416533,0,0,1140.30048559028,0
QPS5,2022-08-02,quarantine_5,20,-0.486111111111111,0,0,0,1842.58287663194,0
QPS5,2022-08-03,quarantine_5,10,1.46180555555556,0,0,0,1509.69267232639,0
QPS5,2022-08-04,quarantine_5,10,0.145833333333333,0,0,0,1407.09459083333,0
QPS5,2022-08-05,quarantine_5,13,0.0173611111111111,-0.212265902700408,0,0,1438.61213680556,0
QPS5,2022-08-06,quarantine_5,16,-0.232638888888889,-0.453860469338659,0,0,1136.56654736111,0
QPS5,2022-08-07,quarantine_5,17,1.13541666666667,-0.526933668293154,0,0,436.804560243056,0
QPS5,2022-08-08,quarantine_5,19,0.618055555555556,-0.393992777239496,0,0,143.8448440625,0
QPS5,2022-08-09,quarantine_5,19,1.51041666666667,-0.522186123102942,0,0,828.574398055556,0
QPS5,2022-08-10,quarantine_5,16,0.590277777777778,-0.220529270248597,0,0,1669.70839597222,0
QPS5,2022-08-11,quarantine_5,12,0.0625,0,0,0,1515.94367541667,0
QPS5,2022-08-12,quarantine_5,13,-40.9652777777778,-0.270296835069786,0,0,1338.32640770833,0
QPS5,2022-08-13,quarantine_5,13,0.711805555555556,0,0,0,1286.42960694444,0
QPS5,2022-08-14,quarantine_5,14,0.291666666666667,-0.418477157360406,0,0,631.992543125,0
QPS5,2022-08-15,quarantine_5,22,-0.413194444444444,-0.511473401498374,0,0,884.355909652778,0
QPS5,2022-08-16,quarantine_5,21,-0.854166666666667,-0.202090592334495,0,0,436.857701527778,0
QPS5,2022-08-17,quarantine_5,20,11.0868055555556,-0.55708793849111,0.388888888888889,0,1578.97612003472,1
QPS5,2022-08-18,quarantine_5,37,-0.378472222222222,-0.742860590459336,0.277777777777778,0,1290.28400684028,1
QPS5,2022-08-19,quarantine_5,34,40.0694444444444,-0.609844243102922,0.548611111111111,0,1309.20977319444,1
QPS5,2022-08-20,quarantine_5,23,18.9965277777778,-0.825965441971481,0.53125,0,655.726632638889,1
QPS5,2022-08-21,quarantine_5,23,0.288194444444444,-0.534781267897264,0,0,379.268103333333,0
QPS5,2022-08-22,quarantine_5,15,-0.930555555555556,-0.320326765977895,0,0,1552.86108361111,0
QPS5,2022-08-23,quarantine_5,21,34.125,-0.435191768789995,0,0,1203.24325996528,0
QPS5,2022-08-24,quarantine_5,29,-0.107638888888889,-0.324995831248958,0,0,665.638124791667,0
QPS5,2022-08-25,quarantine_5,28,1.34027777777778,-0.217517253131124,0,0,231.361779548611,0
QPS5,2022-08-26,quarantine_5,28,0.225694444444444,-0.28857930905521,0,0,156.482398541667,0
QPS5,2022-08-27,quarantine_5,23,0.104166666666667,-0.223099210710361,0,0,718.419707291667,0
QPS5,2022-08-28,quarantine_5,16,0.354166666666667,0,0,0,1385.53188177083,0
QPS5,2022-08-29,quarantine_5,19,-1.10416666666667,-0.311566347136392,0,0,1222.90259888889,0
QPS5,2022-08-30,quarantine_5,23,-0.291666666666667,-0.226246588935748,0,0,860.462868888889,0
QPS5,2022-08-31,quarantine_5,25,-0.1875,-0.424308621891703,0,0,303.765442604167,0
QPS5,2022-09-01,quarantine_5,16,16.7247386759582,-0.276078018931064,0,0,404.432020590278,0
QPS5,2022-09-02,quarantine_5,30,-0.930555555555556,-0.5045822365214,0,0,1141.99982628472,0
QPS5,2022-09-03,quarantine_5,21,0.114583333333333,-0.167247386759582,0,0,1174.61916857639,0
QPS5,2022-09-04,quarantine_5,13,0.0902777777777778,-0.248944318962978,0,0,914.070195034722,0
QPS5,2022-09-05,quarantine_5,14,-1.04513888888889,-0.0915026214264517,0,0,703.634639027778,0
QPS5,2022-09-06,quarantine_5,18,-0.0694444444444445,0,0,0,716.809232222222,0
QPS5,2022-09-07,quarantine_5,22,7.78819444444445,-0.086618031358885,0,0,1019.816809375,0
QPS5,2022-09-08,quarantine_5,19,-0.0625,-0.0906467770034843,0,0,1145.83268677083,0
QPS5,2022-09-09,quarantine_5,15,-0.180555555555556,-0.162442874948068,0,0,1524.8234221875,0
QPS5,2022-09-10,quarantine_5,21,14.4756944444444,-0.18989571589628,0,0,515.953675277778,0
QPS5,2022-09-11,quarantine_5,19,109.3125,0,0,0,310.947399305556,0
QPS5,2022-09-12,quarantine_5,11,124.5625,0,0,0,293.106398611111,0
QPS5,2022-09-13,quarantine_5,10,124.770833333333,0,0,0,1080.64001864583,0
QPS5,2022-09-14,quarantine_5,12,124.274305555556,0,0,0,1671.63479239583,0
QPS5,2022-09-15,quarantine_5,13,0.434027777777778,0,0,0,1014.59375795139,0
QPS5,2022-09-16,quarantine_5,11,0,0,0,0,1525.70150642361,0
QPS5,2022-09-17,quarantine_5,19,45.9861111111111,-0.0303789198606271,0,0,1507.40557045139,0
QPS5,2022-09-18,quarantine_5,22,35.3159722222222,0,0,0,1273.63055430556,0
QPS5,2022-09-19,quarantine_5,16,0.59375,-0.0693621117697725,0,0,420.568296423611,0
QPS5,2022-09-20,quarantine_5,24,34.5520833333333,-0.287912292544401,0,0,1475.55849170139,0
QPS5,2022-09-21,quarantine_5,27,-0.329861111111111,-0.360843907394998,0,0,1315.99380364583,0
QPS5,2022-09-22,quarantine_5,24,-0.298611111111111,-0.374150064426603,0,0,189.945210798611,0
QPS5,2022-09-23,quarantine_5,23,-1.30555555555556,-0.123580494321977,0,0,418.587582986111,0
QPS5,2022-09-24,quarantine_5,18,-0.944444444444444,-0.0981046842777178,0,0,361.528770625,0
QPS5,2022-09-25,quarantine_5,14,1.29166666666667,0,0,0,411.717898541667,0
QPS5,2022-09-26,quarantine_5,12,0.395833333333333,0,0,0,781.049757083333,0
QPS5,2022-09-27,quarantine_5,11,-0.246527777777778,0,0,0,1276.62118204861,0
QPS5,2022-09-28,quarantine_5,9,-0.229166666666667,0,0,0,735.4618478125,0
QPS5,2022-09-29,quarantine_5,7,-1.43055555555556,0,0,0,604.522999826389,0
QPS5,2022-09-30,quarantine_5,13,-0.131944444444444,-0.336888936535163,0.21875,0,607.384390243056,1
QPS5,2022-10-01,quarantine_5,8,1.29268292682927,-0.175712167743302,0,0,461.050118854167,1
QPS5,2022-10-02,quarantine_5,12,1.45486111111111,0,0,0,652.3316984375,0
QPS5,2022-10-03,quarantine_5,9,1.52430555555556,0,0,0,805.977937534722,0
QPS5,2022-10-04,quarantine_5,13,1.125,0,0,0,1491.63466,0
QPS5,2022-10-05,quarantine_5,15,1.31597222222222,0,0,0,536.980639895833,0
QPS5,2022-10-06,quarantine_5,13,1.87152777777778,-0.111498257839721,0,0,538.221854340278,0
QPS5,2022-10-07,quarantine_5,11,-0.826388888888889,0,0,0,951.028429236111,0
QPS5,2022-10-08,quarantine_5,14,-0.413194444444444,-0.201148175531684,0,0,444.845272430556,0
QPS5,2022-10-09,quarantine_5,22,-0.0486111111111111,-0.188082924457411,0,0,248.313438854167,0
QPS5,2022-10-10,quarantine_5,21,1.84722222222222,0,0,0,859.302242291667,0
QPS5,2022-10-11,quarantine_5,15,2.29513888888889,0,0,0,1409.85334677083,0
QPS5,2022-10-12,quarantine_5,20,0.253472222222222,-0.101369863013699,0,0,407.480038854167,0
QPS5,2022-10-13,quarantine_5,23,-0.9375,-0.0695577064756243,0,0,765.1139609375,0
QPS5,2022-10-14,quarantine_5,20,0.246527777777778,0,0,0,1024.47602076389,0
QPS5,2022-10-15,quarantine_5,26,0.125,-0.218195123001098,0,0,279.520526041667,0
QPS5,2022-10-16,quarantine_5,24,-0.1875,-0.068653376729048,0,0,433.512327847222,0
QPS5,2022-10-17,quarantine_5,19,1.92708333333333,-0.370671990752903,0.302083333333333,0,918.393339270833,1
QPS5,2022-10-18,quarantine_5,22,1.37847222222222,0,0,0,1005.8397571875,1
QPS5,2022-10-19,quarantine_5,29,15.1736111111111,-0.352945365211045,0.302083333333333,0,995.441777013889,1
QPS5,2022-10-20,quarantine_5,32,4.01736111111111,-0.366130344391214,0.197916666666667,0,890.314042395833,1
QPS5,2022-10-21,quarantine_5,27,0.503472222222222,-0.0780042164441321,0,0,442.52803375,0
QPS5,2022-10-22,quarantine_5,21,-0.927083333333333,0,0,0,412.417335034722,0
QPS5,2022-10-23,quarantine_5,17,-0.190972222222222,-0.11347100363792,0,0,767.911903993056,0
QPS5,2022-10-24,quarantine_5,16,0.6875,-0.149825783972125,0,0,966.019902048611,0
QPS5,2022-10-25,quarantine_5,20,-0.454861111111111,-0.215051921635799,0,0,698.476298472222,0
QPS5,2022-10-26,quarantine_5,23,-0.375,-0.0640986446550494,0,0,906.573475520833,0
QPS5,2022-10-27,quarantine_5,19,-1.16666666666667,0,0,0,1363.90291420139,0
QPS5,2022-10-28,quarantine_5,16,-0.520833333333333,-0.318488675958188,0.53125,0,998.591352638889,1
QPS5,2022-10-29,quarantine_5,20,16.3298611111111,-0.311414516614798,0.239583333333333,0,390.571705659722,1
QPS5,2022-10-30,quarantine_5,20,47.9618055555556,-0.578125,0.878472222222222,0,1420.6099540625,1
QPS5,2022-10-31,quarantine_5,13,48.2673611111111,-0.578125,0.993055555555556,0,1201.73882513889,1
QPS5,2022-11-01,quarantine_5,7,25.8432055749129,-0.302155923344948,0.690972222222222,0,1508.24246993056,1
QPS5,2022-11-02,quarantine_5,11,-0.3125,0,0,0,1268.68142027778,1
QPS5,2022-11-03,quarantine_5,8,0.270833333333333,0,0,0,462.134279236111,0
QPS5,2022-11-04,quarantine_5,11,7.6875,-0.0449312356740987,0,0,407.344571909722,0
QPS5,2022-11-05,quarantine_5,11,1.68402777777778,0,0,0,578.923375277778,0
QPS5,2022-11-06,quarantine_5,10,1.33680555555556,0,0,0,408.968392083333,0
QPS5,2022-11-07,quarantine_5,14,1.70138888888889,-0.11866594943518,0,0,697.171567465278,0
QPS5,2022-11-08,quarantine_5,17,3.16319444444444,0,0,0,863.371941076389,0
QPS5,2022-11-09,quarantine_5,16,2.34722222222222,0,0,0,1343.5701365625,0
QPS5,2022-11-10,quarantine_5,17,0.871527777777778,-0.060556464811784,0,0,585.834232465278,0
QPS5,2022-11-11,quarantine_5,15,-1.38888888888889,0,0,0,495.847732986111,0
QPS5,2022-11-12,quarantine_5,9,1.42708333333333,-0.0293989547038328,0,0,983.200462986111,0
QPS5,2022-11-13,quarantine_5,17,0.673611111111111,-0.434436932841865,0,0,605.867850763889,0
QPS5,2022-11-14,quarantine_5,20,-1.13888888888889,-0.240615181081528,0,0,936.393170208333,0
QPS5,2022-11-15,quarantine_5,22,-1.46180555555556,-0.0795374149659864,0,0,590.1915965625,0
QPS5,2022-11-16,quarantine_5,23,-1.47569444444444,-0.0651132404181185,0,0,437.518042083333,0
QPS5,2022-11-17,quarantine_5,17,-1.35763888888889,-0.31497403220879,0,0,717.329885243056,0
QPS5,2022-11-18,quarantine_5,21,0.0138888888888889,0,0,0,1104.08115864583,0
QPS5,2022-11-19,quarantine_5,22,-0.402777777777778,-0.19667356271777,0,0,1050.28412208333,0
QPS5,2022-11-20,quarantine_5,15,-1.21527777777778,0,0,0,1159.02304517361,0
QPS5,2022-11-21,quarantine_5,9,-1.08333333333333,0,0,0,1177.53051649306,0
QPS5,2022-11-22,quarantine_5,7,-0.482638888888889,0,0,0,748.3738709375,0
QPS5,2022-11-23,quarantine_5,7,-0.454861111111111,0,0,0,410.196894131944,0
QPS5,2022-11-24,quarantine_5,12,-0.583333333333333,0,0,0,400.690323229167,0
QPS5,2022-11-25,quarantine_5,13,1.15625,0,0,0,799.535041840278,0
QPS5,2022-11-26,quarantine_5,11,1.42361111111111,0,0,0,1380.63356854167,0
QPS5,2022-11-27,quarantine_5,12,-1.28819444444444,0,0,0,912.003906631944,0
QPS5,2022-11-28,quarantine_5,13,-0.774305555555556,0,0,0,802.648246319444,0
QPS5,2022-11-29,quarantine_5,14,-0.0173611111111111,0,0,0,639.369482395833,0
QPS5,2022-11-30,quarantine_5,12,-0.0451388888888889,0,0,0,757.748677777778,0
QPS5,2022-12-01,quarantine_5,9,31.7909407665505,0,0,0,830.122289236111,0
QPS5,2022-12-02,quarantine_5,15,0.194444444444444,0,0,0,723.992147083333,0
QPS5,2022-12-03,quarantine_5,12,0.350694444444444,-0.0584168118466899,0,0,548.999314375,0
QPS5,2022-12-04,quarantine_5,11,11.7083333333333,-0.130934233449477,0.0277777777777778,0,1019.9521021875,0
QPS5,2022-12-05,quarantine_5,10,46.8715277777778,-0.578125,0.763888888888889,0,1081.4854690625,1
QPS5,2022-12-06,quarantine_5,12,17.6145833333333,-0.217552264808362,0.402777777777778,0,662.555250243056,1
QPS5,2022-12-07,quarantine_5,15,21.3125,-0.273954703832753,0.0833333333333333,0,1010.17017996528,1
QPS5,2022-12-08,quarantine_5,15,-1.20833333333333,0,0,0,804.863045381944,1
QPS5,2022-12-09,quarantine_5,16,22.7083333333333,-0.279997822299652,0.322916666666667,0,785.163313368056,1
QPS5,2022-12-10,quarantine_5,17,22.7326388888889,-0.29006968641115,0.614583333333333,0,1266.22518420139,1
QPS5,2022-12-11,quarantine_5,16,42.3715277777778,-0.529780052264808,0.715277777777778,0,982.456571076389,1
QPS5,2022-12-12,quarantine_5,18,-1.41319444444444,-0.145034843205575,0.420138888888889,0,1279.87962972222,1
QPS5,2022-12-13,quarantine_5,17,-1.10069444444444,0,0,0,1131.99361836806,0
QPS5,2022-12-14,quarantine_5,12,-1.41666666666667,0,0,0,1041.37166982639,0
QPS5,2022-12-15,quarantine_5,12,-1,0,0,0,1144.60406173611,0
QPS5,2022-12-16,quarantine_5,14,-0.166666666666667,0,0,0,1086.22150430556,0
QPS5,2022-12-17,quarantine_5,13,1.15625,0,0,0,998.814570625,0
QPS5,2022-12-18,quarantine_5,12,1.875,0,0,0,1202.57248111111,0
QPS5,2022-12-19,quarantine_5,18,1.25,-0.0684886759581882,0,0,1177.37901875,0
QPS5,2022-12-20,quarantine_5,22,0.444444444444444,-0.271940331010453,0.496527777777778,0,1250.824865625,1
QPS5,2022-12-21,quarantine_5,14,-1.14236111111111,0,0,0,622.965145694445,1
QPS5,2022-12-22,quarantine_5,9,-1.41319444444444,0,0,0,570.493085625,0
QPS5,2022-12-23,quarantine_5,8,0.493055555555556,0,0,0,557.290803784722,0
QPS5,2022-12-24,quarantine_5,6,0.329861111111111,0,0,0,368.967513854167,0
QPS5,2022-12-25,quarantine_5,7,1.20486111111111,0,0,0,606.2136609375,0
QPS5,2022-12-26,quarantine_5,9,2.09027777777778,0,0,0,738.157816493056,0
QPS5,2022-12-27,quarantine_5,16,1.89583333333333,-0.165373166064214,0,0,1159.11988100694,0
QPS5,2022-12-28,quarantine_5,17,-2.18402777777778,0,0,0,1079.17054642361,0
QPS5,2022-12-29,quarantine_5,13,-1.10416666666667,0,0,0,904.185373680556,0
QPS5,2022-12-30,quarantine_5,16,-0.295138888888889,0,0,0,945.141031284722,0
QPS5,2022-12-31,quarantine_5,16,0.767361111111111,0,0,0,902.834555763889,0
QPS5,2023-01-01,quarantine_5,5,0.9198606271777,0,0,0,877.903377673611,0
QPS5,2023-01-02,quarantine_5,11,3.8125,-0.0564024390243902,0,0,981.608830833333,0
QPS5,2023-01-03,quarantine_5,12,5.23611111111111,-0.0846036585365854,0.211805555555556,0,985.218454340278,1
QPS5,2023-01-04,quarantine_5,10,-0.819444444444445,0,0,0,1218.16694972222,0
QPS5,2023-01-05,quarantine_5,10,-0.170138888888889,0,0,0,1186.34634149306,0
QPS5,2023-01-06,quarantine_5,12,1.92708333333333,0,0,0,975.139434930556,0
QPS5,2023-01-07,quarantine_5,15,2.16666666666667,-0.0825892857142857,0,0,821.708644652778,0
QPS5,2023-01-08,quarantine_5,16,1.63194444444444,-0.0846036585365854,0.260416666666667,0,837.054113402778,1
QPS5,2023-01-09,quarantine_5,12,0.0868055555555556,0,0,0,1093.39879003472,0
QPS5,2023-01-10,quarantine_5,14,0.190972222222222,0,0,0,914.502921354167,0
QPS5,2023-01-11,quarantine_5,15,1.38888888888889,0,0,0,511.018864305556,0
QPS5,2023-01-12,quarantine_5,11,0.125,0,0,0,698.430690520833,0
QPS5,2023-01-13,quarantine_5,12,2.53472222222222,0,0,0,842.920382048611,0
QPS5,2023-01-14,quarantine_5,14,0.868055555555556,0,0,0,1508.75998104167,0
QPS5,2023-01-15,quarantine_5,13,-2.52083333333333,0,0,0,1031.29207611111,0
QPS5,2023-01-16,quarantine_5,14,2.00694444444444,0,0,0,770.583214027778,0
QPS5,2023-01-17,quarantine_5,15,0.243055555555556,0,0,0,1344.09089652778,0
QPS5,2023-01-18,quarantine_5,15,-2.16319444444444,0,0,0,998.134759583333,0
QPS5,2023-01-19,quarantine_5,18,-1.19097222222222,0,0,0,1198.70736770833,0
QPS5,2023-01-20,quarantine_5,19,-0.732638888888889,0,0,0,1006.03458614583,0
QPS5,2023-01-21,quarantine_5,15,-0.375,0,0,0,1007.79657569444,0
QPS5,2023-01-22,quarantine_5,11,0.479166666666667,0,0,0,1016.68419895833,0
QPS5,2023-01-23,quarantine_5,10,0.3125,0,0,0,891.879335104167,0
QPS5,2023-01-24,quarantine_5,13,-3.75694444444444,0,0,0,824.363852395833,0
QPS5,2023-01-25,quarantine_5,14,-0.3125,0,0,0,899.771683159722,0
QPS5,2023-01-26,quarantine_5,13,-0.725694444444445,0,0,0,684.899385902778,0
QPS5,2023-01-27,quarantine_5,16,12.28125,-0.145034843205575,0.21875,0,802.838384791667,1
QPS5,2023-01-28,quarantine_5,13,-0.225694444444444,0,0,0,887.030485486111,0
QPS5,2023-01-29,quarantine_5,7,0.149305555555556,0,0,0,385.569642152778,0
QPS5,2023-01-30,quarantine_5,5,0.333333333333333,0,0,0,552.063376076389,0
QPS5,2023-01-31,quarantine_5,4,-0.5625,0,0,0,571.593053854167,0
QPS5,2023-02-01,quarantine_5,5,-2.12543554006969,0,0,0,810.275296979167,0
QPS5,2023-02-02,quarantine_5,11,-1.83680555555556,0,0,0,1497.96070111111,0
QPS5,2023-02-03,quarantine_5,12,-2.89236111111111,0,0,0,1387.17777854167,0
QPS5,2023-02-04,quarantine_5,11,-1.19097222222222,0,0,0,601.078232673611,0
QPS5,2023-02-05,quarantine_5,11,-0.895833333333333,0,0,0,510.241229826389,0
QPS5,2023-02-06,quarantine_5,15,5.55902777777778,-0.080574912891986,0,0,817.139546770833,0
QPS5,2023-02-07,quarantine_5,16,10.8715277777778,-0.132948606271777,0.336805555555556,0,967.463171909722,1
QPS5,2023-02-08,quarantine_5,13,0.152777777777778,-0.0774172473867596,0,0,1022.45156663194,0
QPS5,2023-02-09,quarantine_5,13,1.48611111111111,0,0,0,632.507783333333,0
QPS5,2023-02-10,quarantine_5,12,-0.402777777777778,0,0,0,773.230342847222,0
QPS5,2023-02-11,quarantine_5,10,-1.73263888888889,0,0,0,997.577409652778,0
