DUID,cal_day,grp,churn_ma,churn_band,net_ma,deep_ma,shal_ma,net_cheap,gross_cheap,net_top,gross_expexp,recv_price,total,changed,ma_share,rewrite_type
PPCCGT,2023-03-31,quiet,648.5,3856,349.5,0,499,433.5,3171.5,-433.5,684.5,15473.65,4504.5,TRUE,0.143967143967144,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-04-01,quiet,2364.16666666667,6397.66666666667,-1942.66666666667,2024.08333333333,210.75,-2243.25,3844.25,2243.25,2553.41666666667,15473.65,8761.83333333333,TRUE,0.269825569230184,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-04-02,quiet,55.75,1000.66666666667,-25.25,0,15.25,211.833333333333,766.833333333333,-211.833333333333,233.833333333333,15473.65,1056.41666666667,TRUE,0.0527727380295023,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-04-03,quiet,1973.41666666667,5123.83333333333,1790.41666666667,0,1881.91666666667,1926.41666666667,3093.41666666667,-1926.41666666667,2030.41666666667,15473.65,7097.25,TRUE,0.278053706247725,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-04-04,D-3,383.5,1368,-150.5,0,116.5,-137.5,995.5,137.5,372.5,15473.65,1751.5,TRUE,0.218955181273194,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-04-05,D-2,341,1463.66666666667,107,0,224,101,1117,-101,346.666666666667,15473.65,1804.66666666667,TRUE,0.188954562246029,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-04-06,D-1,1995,5360,-1744,1419.5,125.5,-1875.5,3178.5,1875.5,2181.5,15473.65,7355,TRUE,0.271244051665534,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-04-10,quiet,406,2040.66666666667,69,121.5,237.5,195.833333333333,1515.83333333333,-195.833333333333,524.833333333333,15473.65,2446.66666666667,TRUE,0.165940054495913,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-04-11,quiet,5241.16666666667,11974.8333333333,-2523.16666666667,2218.5,1359,-2038.41666666667,7157.41666666667,2038.41666666667,4817.41666666667,15473.65,17216,TRUE,0.304435796158612,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-04-12,quiet,6111.41666666667,14436.1666666667,975.25,2550.58333333333,3543.33333333333,420,8548.83333333333,-420,5887.33333333333,15473.65,20547.5833333333,TRUE,0.297427515806806,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-04-13,quiet,5181.91666666667,12709.6666666667,3960.91666666667,0,4571.41666666667,3880.83333333333,6589.83333333333,-4530.83333333333,6119.83333333333,12279.5691603394,17891.5833333333,TRUE,0.289628736044416,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-04-19,quiet,421.25,3881.5,-62.75,242,179.25,962.5,2201.5,-962.5,1680,15473.65,4302.75,TRUE,0.0979025042124223,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-04-20,quiet,4156.75,13153,4138.75,0,4147.75,3657.5,8907.5,-3657.5,4245.5,15473.65,17309.75,TRUE,0.240139227891795,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-04-21,quiet,3129.25,5100.16666666667,-783.75,0,1172.75,-789.416666666667,2675.08333333333,789.416666666667,2425.08333333333,15473.65,8229.41666666667,TRUE,0.38025173918767,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-04-22,quiet,4580.83333333333,12232.1666666667,-598.333333333333,1450.25,1991.25,-1699.16666666667,7114.33333333333,1699.16666666667,5117.83333333333,15473.65,16813,TRUE,0.272457820337437,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-04-23,D-3,2564.16666666667,6964.66666666667,-54,0,1255.08333333333,-84.25,4395.08333333333,84.25,2569.58333333333,15473.65,9528.83333333333,TRUE,0.269095552096269,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-04-24,D-2,1783.16666666667,5205.66666666667,-699,1166.16666666667,542.083333333333,-386.25,3242.58333333333,386.25,1963.08333333333,15473.65,6988.83333333333,TRUE,0.255145112441275,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-04-25,D-1,764,3926,-498,399.666666666667,133,-518.5,2918.5,518.5,1007.5,15473.65,4690,TRUE,0.162899786780384,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-04-30,quiet,613,3147,-374,0,119.5,-312.5,2544.5,312.5,602.5,15473.65,3760,TRUE,0.163031914893617,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-05-01,quiet,1670.83333333333,4678.16666666667,1631.83333333333,0,1651.33333333333,1616.58333333333,3016.58333333333,-1616.58333333333,1661.58333333333,15473.65,6349,TRUE,0.263164802856093,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-05-02,quiet,3859.33333333333,9341.16666666667,-3842.33333333333,1966,8.5,-3926.08333333333,5368.08333333333,3926.08333333333,3973.08333333333,15473.65,13200.5,TRUE,0.292362663030441,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-05-03,quiet,6638.91666666667,14512.8333333333,-2098.91666666667,4179.08333333333,2270,-2330.41666666667,7599.41666666667,2330.41666666667,6913.41666666667,15473.65,21151.75,TRUE,0.313870798712478,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-05-04,quiet,6104.25,13124,6051.25,0,6077.75,6352,6770,-6352,6354,15473.65,19228.25,TRUE,0.317462587598975,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-05-05,quiet,97,2203,43,0,70,0,2167,0,36,15473.65,2300,TRUE,0.0421739130434783,expensive-side reshuffle
PPCCGT,2023-05-06,quiet,3901.25,9221.66666666667,-3778.25,3406.66666666667,61.5,-4023.83333333333,5196.83333333333,4023.83333333333,4024.83333333333,15473.65,13122.9166666667,TRUE,0.297285283378314,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-05-07,quiet,376.25,1147.66666666667,360.25,0,368.25,361.333333333333,786.333333333333,-361.333333333333,361.333333333333,0,1523.91666666667,TRUE,0.2468967025756,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-05-08,quiet,3631,7633,3321,0,3476,3695.5,3937.5,-3695.5,3695.5,0,11264,TRUE,0.322354403409091,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-05-09,quiet,141.5,1228,127.5,0,134.5,-29.5,1198.5,29.5,29.5,15473.65,1369.5,TRUE,0.103322380430814,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-05-10,quiet,16,1029,-7,0,4.5,-5.5,1020.5,5.5,8.5,15473.65,1045,TRUE,0.015311004784689,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-05-11,quiet,1560.83333333333,4351.16666666667,-1560.83333333333,0,0,-1609.58333333333,2741.58333333333,1609.58333333333,1609.58333333333,15473.65,5912,TRUE,0.264011050969779,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-05-12,quiet,1523.33333333333,4725.16666666667,1496.33333333333,0,1509.83333333333,1522.58333333333,3093.58333333333,-1522.58333333333,1631.58333333333,15473.65,6248.5,TRUE,0.243791843375744,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-05-13,quiet,5971.5,13596.3333333333,-5971.5,4380.5,0,-5753.66666666667,7842.66666666667,5753.66666666667,5753.66666666667,15473.65,19567.8333333333,TRUE,0.305169197748005,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-05-14,quiet,1267,3674.16666666667,1190,0,1228.5,1239.08333333333,2299.08333333333,-1239.08333333333,1375.08333333333,15473.65,4941.16666666667,TRUE,0.256417175430904,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-05-15,quiet,1513.5,4350.16666666667,1513.5,0,1513.5,1243.41666666667,3072.58333333333,-1243.41666666667,1277.58333333333,15473.65,5863.66666666667,TRUE,0.258114945142402,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-05-16,quiet,3312.5,9111.33333333333,3311.5,0,3312,3367.66666666667,5743.66666666667,-3367.66666666667,3367.66666666667,0,12423.8333333333,TRUE,0.266624632762298,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-05-17,quiet,2023.33333333333,5296.16666666667,-2023.33333333333,0,0,-172.583333333333,5120.58333333333,172.583333333333,175.583333333333,15473.65,7319.5,TRUE,0.276430539426646,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-05-18,quiet,2132.33333333333,5017.16666666667,2132.33333333333,0,2132.33333333333,202.083333333333,4815.08333333333,-202.083333333333,202.083333333333,0,7149.5,TRUE,0.298249294822482,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-05-19,quiet,69.5,3982,-66.5,0,1.5,-12.5,3969.5,12.5,12.5,15473.65,4051.5,TRUE,0.0171541404418117,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-05-20,quiet,7285.66666666667,18208.8333333333,-7285.66666666667,4923.16666666667,0,-7209.91666666667,10991.9166666667,7209.91666666667,7216.91666666667,15473.65,25494.5,TRUE,0.28577405584211,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-05-21,quiet,6372.66666666667,14209.5,1661.66666666667,2355.5,4017.16666666667,1215.75,8019.75,-1215.75,6189.75,15473.65,20582.1666666667,TRUE,0.309620788222814,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-05-22,quiet,4338.66666666667,9949.83333333333,4300.16666666667,0,4319.41666666667,4746.08333333333,5201.75,-4746.08333333333,4748.08333333333,15473.65,14288.5,TRUE,0.303647455412861,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-05-23,quiet,1307.83333333333,5507.16666666667,1303.83333333333,0,1305.83333333333,1243.58333333333,4263.58333333333,-1243.58333333333,1243.58333333333,0,6815,TRUE,0.19190511127415,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-05-24,D-3,8731.5,18957,-8730.5,8603,0.5,-9243,9714,9243,9243,15473.65,27688.5,TRUE,0.315347526951622,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-05-25,D-2,6201.5,14092,3.5,3099,3102.5,510,7046,-510,7046,15473.65,20293.5,TRUE,0.305590459999507,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-05-26,D-1,8688.16666666667,19727.8333333333,8688.16666666667,0,8688.16666666667,8696.41666666667,11031.4166666667,-8696.41666666667,8696.41666666667,0,28416,TRUE,0.305749108483484,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-05-30,quiet,3271.91666666667,8034.83333333333,-2105.25,0,583.333333333333,-2157.25,4743.41666666667,2157.25,3291.41666666667,15473.65,11306.75,TRUE,0.289377289377289,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-05-31,quiet,3008.41666666667,8135.16666666667,-1764.41666666667,1440.5,622,-1250.83333333333,5139.16666666667,1250.83333333333,2996,15473.65,11143.5833333333,TRUE,0.269968517009041,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-06-01,quiet,4477,10579.3333333333,4459,0,4468,3975.16666666667,6604.16666666667,-3975.16666666667,3975.16666666667,0,15056.3333333333,TRUE,0.297349952400983,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-06-02,quiet,1652.83333333333,4109.16666666667,-1652.83333333333,0,0,-1610.58333333333,2498.58333333333,1610.58333333333,1610.58333333333,15473.65,5762,TRUE,0.28685063056809,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-06-03,quiet,3190.5,8553,-2951.5,2184,119.5,-2583.16666666667,5381.16666666667,2583.16666666667,3171.83333333333,15473.65,11743.5,TRUE,0.271682207178439,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-06-04,quiet,6398.41666666667,15051,-4233.41666666667,4397.41666666667,1082.5,-4135.5,8195.5,4135.5,6855.5,15473.65,21449.4166666667,TRUE,0.298302595641684,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-06-05,quiet,4286.5,11847.8333333333,3083.5,601.5,3685,3011.41666666667,6867.41666666667,-3011.41666666667,4980.41666666667,15473.65,16134.3333333333,TRUE,0.265675681259426,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-06-20,quiet,4139.5,8384,2884.5,0,3512,3102.5,4476.5,-3102.5,3907.5,15473.65,12523.5,TRUE,0.330538587455584,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-06-21,quiet,2212.33333333333,7313.16666666667,-2203.33333333333,0,4.5,-536.083333333333,5977.08333333333,536.083333333333,1336.08333333333,15473.65,9525.5,TRUE,0.232253774954946,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-06-22,quiet,1840.33333333333,5591.16666666667,1839.33333333333,0,1839.83333333333,530.083333333333,4252.08333333333,-530.083333333333,1339.08333333333,15473.65,7431.5,TRUE,0.247639552355962,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-06-28,quiet,5727.5,16508.6666666667,5727.5,0,5727.5,1930.66666666667,9110.66666666667,-4664.33333333333,4664.33333333333,0,22236.1666666667,TRUE,0.257575871140859,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-06-29,quiet,270.5,6893.33333333333,233.5,0,252,2825.33333333333,4068,-91.6666666666667,91.6666666666667,0,7163.83333333333,TRUE,0.0377591140683526,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-06-30,quiet,57.5,3162,-54.5,0,1.5,-32.5,3129.5,32.5,32.5,15473.65,3219.5,TRUE,0.017859916136046,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-07-01,quiet,52.5,3478,37.5,0,45,27,3443,-27,35,16573.44,3530.5,TRUE,0.0148704149553888,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-07-02,quiet,1437.33333333333,3526.16666666667,-1415.33333333333,0,11,-1451.58333333333,2070.58333333333,1451.58333333333,1455.58333333333,16573.44,4963.5,TRUE,0.289580605083778,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-07-03,quiet,1446.83333333333,3604.16666666667,1442.83333333333,0,1444.83333333333,1457.08333333333,2147.08333333333,-1457.08333333333,1457.08333333333,0,5051,TRUE,0.286444928397017,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-07-07,quiet,0,0,0,0,0,0,0,0,0,0,0,FALSE,,no change
PPCCGT,2023-07-11,D-3,1782.16666666667,4746.83333333333,1782.16666666667,0,1782.16666666667,1933.91666666667,2812.91666666667,-1933.91666666667,1933.91666666667,0,6529,TRUE,0.272961658242712,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-07-12,D-2,2461.66666666667,5809.16666666667,-2452.66666666667,1759.75,4.5,-2418.58333333333,3390.58333333333,2418.58333333333,2418.58333333333,16573.44,8270.83333333333,TRUE,0.297632241813602,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-07-13,D-1,8008,17515.6666666667,-8008,8008,0,-8757.83333333333,8757.83333333333,8757.83333333333,8757.83333333333,16573.44,25523.6666666667,TRUE,0.313748024709094,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-07-16,D-3,2713.91666666667,6121.33333333333,2581.58333333333,0,2647.75,2438.33333333333,3346.16666666667,-2438.33333333333,2775.16666666667,16573.44,8835.25,TRUE,0.307169199136037,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-07-17,D-2,258,1925,-10,0,124,48,1636,-48,289,16573.44,2183,TRUE,0.118185982592762,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-07-18,D-1,1746.5,4625,-1502.5,0,122,-1446.5,2851.5,1446.5,1773.5,16573.44,6371.5,TRUE,0.274111276779408,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-07-22,quiet,3543.25,8104.33333333333,-3540.25,2964.41666666667,1.5,-3709.16666666667,4394.16666666667,3709.16666666667,3710.16666666667,16573.44,11647.5833333333,TRUE,0.304204734887781,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-07-23,quiet,3372.25,7739.33333333333,-2120.25,2612.83333333333,626,-2217.16666666667,4314.16666666667,2217.16666666667,3425.16666666667,16573.44,11111.5833333333,TRUE,0.303489601691928,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-07-24,quiet,6150.5,13043.6666666667,6131.5,0,6141,6410.33333333333,6633.33333333333,-6410.33333333333,6410.33333333333,0,19194.1666666667,TRUE,0.320435896322668,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-07-25,quiet,1190.83333333333,6229.16666666667,-1184.83333333333,0,3,-1216.08333333333,5013.08333333333,1216.08333333333,1216.08333333333,16573.44,7420,TRUE,0.160489667565139,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-07-30,quiet,4133.66666666667,9636.83333333333,1895.66666666667,1119,3014.66666666667,1881.91666666667,5222.91666666667,-1881.91666666667,4413.91666666667,16573.44,13770.5,TRUE,0.300182757827724,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-07-31,quiet,2370,5853.83333333333,2342,0,2356,2605.91666666667,3247.91666666667,-2605.91666666667,2605.91666666667,0,8223.83333333333,TRUE,0.288186774213161,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-08-01,quiet,3372.91666666667,8141.5,3369.91666666667,0,3371.41666666667,3453,4688.5,-3453,3453,0,11514.4166666667,TRUE,0.292929877761936,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-08-06,quiet,506,3812,9,0,257.5,43,3258,-43,554,16573.44,4318,TRUE,0.117183881426586,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-08-07,quiet,376,1848,-376,0,0,-549.5,1298.5,549.5,549.5,16573.44,2224,TRUE,0.169064748201439,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-08-12,quiet,1.5,4047,-1.5,0,0,40.5,4006.5,-40.5,40.5,0,4048.5,TRUE,0.000370507595405706,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-08-13,quiet,1569.83333333333,5714.16666666667,1542.83333333333,0,1556.33333333333,1531.58333333333,4182.58333333333,-1531.58333333333,1531.58333333333,0,7284,TRUE,0.215518030386235,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-08-14,quiet,1560.83333333333,5826.16666666667,-1556.83333333333,0,2,-1546.08333333333,4280.08333333333,1546.08333333333,1546.08333333333,16573.44,7387,TRUE,0.211294616668923,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-08-15,quiet,143,1431,121,0,132,144.5,1263.5,-144.5,167.5,16573.44,1574,TRUE,0.090851334180432,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-08-16,quiet,2141.66666666667,5516.5,-2141.66666666667,1753.5,0,-2272.25,3177.25,2339.25,2339.25,16573.44,7658.16666666667,TRUE,0.279657881564343,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-08-17,quiet,1292.75,6443,-682.25,0,305.25,829.666666666667,3690.66666666667,578.833333333333,1276.83333333333,16573.44,7735.75,TRUE,0.167113725236726,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-08-18,quiet,3736.75,8661,-3240.25,3477,248.25,-3544.83333333333,4639.5,3544.83333333333,4021.5,16573.44,12397.75,TRUE,0.301405496965175,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-08-19,quiet,655.75,1901.33333333333,574.25,0,615,655.333333333333,1150,-655.333333333333,751.333333333333,16573.44,2557.08333333333,TRUE,0.256444516864918,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-08-20,quiet,6835.75,15461.3333333333,6835.75,0,6835.75,7202.66666666667,8258.66666666667,-7202.66666666667,7202.66666666667,0,22297.0833333333,TRUE,0.306575972193673,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-08-21,quiet,4633.25,11236.6666666667,-4617.25,3178.5,8,-4702.83333333333,6533.83333333333,4702.83333333333,4702.83333333333,16573.44,15869.9166666667,TRUE,0.291951753579887,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-08-22,quiet,2781.25,7402,-148.25,113.333333333333,1316.5,-204.5,4934.5,204.5,2467.5,16573.44,10183.25,TRUE,0.273120074632362,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-08-23,quiet,1624.5,4247,1364.5,123.5,1494.5,1166,2773,-1166,1474,16573.44,5871.5,TRUE,0.276675466235204,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-08-24,quiet,351.25,1569.66666666667,134.75,0,243,226.166666666667,1271.83333333333,-226.166666666667,297.833333333333,16573.44,1920.91666666667,TRUE,0.182855407574509,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-08-25,quiet,1994.41666666667,5594.16666666667,1915.41666666667,0,1954.91666666667,2112.58333333333,3463.58333333333,-2112.58333333333,2130.58333333333,16573.44,7588.58333333333,TRUE,0.26281804904297,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-08-26,quiet,1995.66666666667,4978.83333333333,-1833.66666666667,1605.08333333333,81,-1867.91666666667,3084.91666666667,1867.91666666667,1893.91666666667,16573.44,6974.5,TRUE,0.286137596482424,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-08-27,quiet,269.5,1472,-216.5,122,26.5,-441.166666666667,1029.83333333333,441.166666666667,442.166666666667,16573.44,1741.5,TRUE,0.154751650875682,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-08-28,quiet,2065.66666666667,5480.16666666667,1759.66666666667,0,1912.66666666667,2126.58333333333,3353.58333333333,-2126.58333333333,2126.58333333333,0,7545.83333333333,TRUE,0.273749309773606,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-08-29,quiet,6134.08333333333,14779.3333333333,-6134.08333333333,2283.25,0,-5454.66666666667,9324.66666666667,5454.66666666667,5454.66666666667,16573.44,20913.4166666667,TRUE,0.293308522041273,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-08-30,quiet,3228.41666666667,9674.5,3228.41666666667,0,3228.41666666667,2171.25,7171.25,-2171.25,2503.25,16573.44,12902.9166666667,TRUE,0.250208286240191,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-08-31,quiet,1981.16666666667,5158,1217.66666666667,0,1599.41666666667,1469.41666666667,2961.41666666667,-1469.41666666667,2196.58333333333,16573.44,7139.16666666667,TRUE,0.277506711801097,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-09-01,quiet,1999,5464.5,1966,0,1982.5,1924.5,3494.5,-1924.5,1970,16573.44,7463.5,TRUE,0.267836805788169,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-09-02,D-3,3541.66666666667,8246.16666666667,-3541.66666666667,2986.25,0,-3651.08333333333,4595.08333333333,3651.08333333333,3651.08333333333,16573.44,11787.8333333333,TRUE,0.300451030016825,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-09-03,D-2,6884.5,14785.6666666667,-6884.5,6884.5,0,-7392.83333333333,7392.83333333333,7392.83333333333,7392.83333333333,16573.44,21670.1666666667,TRUE,0.317694833911445,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-09-04,D-1,5154.25,10855.8333333333,5154.25,0,5154.25,5427.91666666667,5427.91666666667,-5427.91666666667,5427.91666666667,0,16010.0833333333,TRUE,0.32193773715523,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-09-10,quiet,589.5,1870,-589.5,237.583333333333,0,-598.5,1271.5,598.5,598.5,16573.44,2459.5,TRUE,0.239682862370401,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-09-11,quiet,2187.66666666667,5965.5,2087.66666666667,0,2137.66666666667,2400.75,3546.75,-2400.75,2418.75,16573.44,8153.16666666667,TRUE,0.268321102230217,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-09-12,quiet,1857.66666666667,5159.83333333333,-1857.66666666667,1654.08333333333,0,-2089.41666666667,3070.41666666667,2089.41666666667,2089.41666666667,16573.44,7017.5,TRUE,0.264719154494716,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-09-13,quiet,2385.5,5696.33333333333,-2385.5,1698,0,-2405.66666666667,3290.66666666667,2405.66666666667,2405.66666666667,16573.44,8081.83333333333,TRUE,0.295168175537729,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-09-14,quiet,6055.25,13486.1666666667,-4564.25,5233,745.5,-4718.08333333333,6798.08333333333,4718.08333333333,6688.08333333333,16573.44,19541.4166666667,TRUE,0.309867503635441,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-09-15,quiet,6549.25,14615.1666666667,6549.25,0,6549.25,6670.08333333333,7945.08333333333,-6670.08333333333,6670.08333333333,0,21164.4166666667,TRUE,0.309446279722648,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-09-16,quiet,666.75,2247.66666666667,-644.75,234.416666666667,11,-579.833333333333,1667.83333333333,579.833333333333,579.833333333333,16573.44,2914.41666666667,TRUE,0.228776484716782,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-09-17,quiet,1201,4205,-1201,0,0,-1099.33333333333,3031.33333333333,1099.33333333333,1173.66666666667,16573.44,5406,TRUE,0.222160562338143,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-09-18,quiet,1745,5493.66666666667,532,0,1138.5,484.333333333333,3730.33333333333,-484.333333333333,1763.33333333333,16573.44,7238.66666666667,TRUE,0.241066494750414,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-09-19,quiet,6347.25,14111,-4365.25,5356.25,991,-4801.5,7559.5,4801.5,6551.5,16573.44,20458.25,TRUE,0.310253809587819,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-09-20,quiet,4390.25,10090.5,222.25,2084,2306.25,598.25,5045.25,-598.25,5045.25,16573.44,14480.75,TRUE,0.303178357474578,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-09-21,quiet,3210.58333333333,7275.5,3210.58333333333,0,3210.58333333333,3362.75,3912.75,-3362.75,3362.75,0,10486.0833333333,TRUE,0.306175645498399,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-09-22,quiet,3987.91666666667,10836.6666666667,-1458.25,97.5833333333333,1264.83333333333,-1307.58333333333,6389.91666666667,1307.58333333333,4446.75,16573.44,14824.5833333333,TRUE,0.269006998510357,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-09-23,quiet,1874.66666666667,5969.66666666667,-1656.83333333333,1736,108.916666666667,-1571.16666666667,3073.83333333333,1571.16666666667,2895.83333333333,16573.44,7844.33333333333,TRUE,0.238983555007861,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-09-24,quiet,3112.83333333333,7888,2895,99.75,3003.91666666667,2306.58333333333,5164.25,-2306.58333333333,2723.75,16573.44,11000.8333333333,TRUE,0.282963411862738,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-09-25,quiet,3704.66666666667,9344,-1273.66666666667,0,1215.5,-860.916666666667,5580.91666666667,860.916666666667,3763.08333333333,16573.44,13048.6666666667,TRUE,0.283911510754611,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-09-26,quiet,160.083333333333,1066.66666666667,-100.083333333333,122.666666666667,30,-213.416666666667,726.25,213.416666666667,340.416666666667,16573.44,1226.75,TRUE,0.130493852319815,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-09-27,quiet,45.3333333333333,639.833333333333,43.3333333333333,0,44.3333333333333,31.0833333333333,548.75,-31.0833333333333,91.0833333333333,16573.44,685.166666666667,TRUE,0.0661639503770372,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-09-28,quiet,317,1731.5,-79,122.5,119,7.33333333333333,1285.66666666667,-7.33333333333333,445.833333333333,16573.44,2048.5,TRUE,0.154747376128875,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-10-03,quiet,6631.08333333333,14366.6666666667,5262.41666666667,99.3333333333333,5946.75,5427.66666666667,7133.33333333333,-5627.66666666667,7233.33333333333,15688.8559128669,20997.75,TRUE,0.315799708698948,posture-relevant (cheap moved / absence deepened)
PPCCGT,2023-10-04,quiet,3813,10239.5,-1646.33333333333,121,1083.33333333333,-622.75,6974.08333333333,822.75,3265.41666666667,16573.44,14052.5,TRUE,0.271339619284825,posture-relevant (cheap moved / absence deepened)
