DUID,cut,q,norm,ratio,lo,hi,price,plo,phi,n_mth
DRYCGT2,DIRECTED,0.6,registered,39.0828613533718,39.0828613533718,74.3379081734289,13114.43,13114.43,13114.43,3
DRYCGT3,DIRECTED,0.6,registered,39.0828613533718,35.8917745438845,56.7103847634003,13114.43,10984.7875,13114.43,4
DRYCGT2,DIRECTED,0.65,registered,39.0828613533718,39.0828613533718,74.3379081734289,13114.43,13114.43,13114.43,3
DRYCGT3,DIRECTED,0.65,registered,39.0828613533718,35.8917745438845,56.7103847634003,13114.43,10984.7875,13114.43,4
DRYCGT2,DIRECTED,0.7,registered,39.0828613533718,39.0828613533718,74.3379081734289,13114.43,13114.43,13114.43,3
DRYCGT3,DIRECTED,0.7,registered,39.0828613533718,35.8917745438845,56.7103847634003,13114.43,10984.7875,13114.43,4
DRYCGT2,DIRECTED,0.75,registered,39.0828613533718,39.0828613533718,74.3379081734289,13114.43,13114.43,13114.43,3
DRYCGT3,DIRECTED,0.75,registered,39.0828613533718,35.8917745438845,56.7103847634003,13114.43,10984.7875,13114.43,4
DRYCGT2,DIRECTED,0.8,registered,39.0828613533718,39.0828613533718,74.3379081734289,13114.43,13114.43,13114.43,3
DRYCGT3,DIRECTED,0.8,registered,39.0828613533718,35.8917745438845,56.7103847634003,13114.43,10984.7875,13114.43,4
DRYCGT2,DIRECTED,0.85,registered,39.0828613533718,39.0828613533718,74.3379081734289,13114.43,13114.43,13114.43,3
DRYCGT3,DIRECTED,0.85,registered,39.0828613533718,35.8917745438845,56.7103847634003,13114.43,10984.7875,13114.43,4
DRYCGT2,DIRECTED,0.9,registered,39.0828613533718,39.0828613533718,74.3379081734289,13114.43,13114.43,13114.43,3
DRYCGT3,DIRECTED,0.9,registered,39.0828613533718,35.8917745438845,56.7103847634003,13114.43,10984.7875,13114.43,4
DRYCGT2,DIRECTED,0.95,registered,42.6375298200441,40.860195586708,86.0829522364645,14307.215,13710.8225,14903.6075,3
DRYCGT3,DIRECTED,0.95,registered,39.0828613533718,35.8917745438845,56.7103847634003,13114.43,10984.7875,13114.43,4
DRYCGT2,DIRECTED,1,registered,46.1921982867165,45.6006699358823,87.8602864698007,15500,15301.51,15500,3
DRYCGT3,DIRECTED,1,registered,67.4770168376579,46.1921982867165,98.9534702046707,15500,15500,15500,4
OSB-AG,DIRECTED,0.05,MAXAVAIL,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,DIRECTED,0.1,MAXAVAIL,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,DIRECTED,0.15,MAXAVAIL,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,DIRECTED,0.2,MAXAVAIL,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,DIRECTED,0.25,MAXAVAIL,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,DIRECTED,0.3,MAXAVAIL,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,DIRECTED,0.35,MAXAVAIL,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,DIRECTED,0.4,MAXAVAIL,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,DIRECTED,0.45,MAXAVAIL,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,DIRECTED,0.5,MAXAVAIL,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,DIRECTED,0.55,MAXAVAIL,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,DIRECTED,0.6,MAXAVAIL,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,DIRECTED,0.65,MAXAVAIL,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,DIRECTED,0.7,MAXAVAIL,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,DIRECTED,0.75,MAXAVAIL,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,DIRECTED,0.8,MAXAVAIL,1.04369479656726,0.571847398283628,71.568796987713,99.92,-449.99,8379.35,7
OSB-AG,DIRECTED,0.85,MAXAVAIL,1.04369479656726,0.696450508798978,71.568796987713,99.92,93.205,8379.35,7
OSB-AG,DIRECTED,0.9,MAXAVAIL,1.04369479656726,0.696450508798978,71.568796987713,99.92,93.205,8379.35,7
OSB-AG,DIRECTED,0.95,MAXAVAIL,1.04369479656726,0.696450508798978,71.568796987713,99.92,93.205,8379.35,7
OSB-AG,DIRECTED,1,MAXAVAIL,1.04369479656726,0.994579814310034,71.568796987713,120.99,99.92,8379.35,7
OSB-AG,DIRECTED,0.05,registered,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,DIRECTED,0.1,registered,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,DIRECTED,0.15,registered,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,DIRECTED,0.2,registered,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,DIRECTED,0.25,registered,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,DIRECTED,0.3,registered,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,DIRECTED,0.35,registered,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,DIRECTED,0.4,registered,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,DIRECTED,0.45,registered,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,DIRECTED,0.5,registered,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,DIRECTED,0.55,registered,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,DIRECTED,0.6,registered,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,DIRECTED,0.65,registered,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,DIRECTED,0.7,registered,0.1,0.1,0.1,-999.2,-999.9,-999.2,7
OSB-AG,DIRECTED,0.75,registered,0.1,0.1,70.813906428118,-999.2,-999.9,7793.76,7
OSB-AG,DIRECTED,0.8,registered,1.60978111919007,1.04369479656726,131.382199777415,171.98,108.45,16043.36,7
OSB-AG,DIRECTED,0.85,registered,1.60978111919007,1.04369479656726,131.382199777415,171.98,108.45,16043.36,7
OSB-AG,DIRECTED,0.9,registered,1.60978111919007,1.04369479656726,131.382199777415,171.98,108.45,16043.36,7
OSB-AG,DIRECTED,0.95,registered,62.5817600413443,1.32673795787866,131.382199777415,15500,135.95,16050,7
OSB-AG,DIRECTED,1,registered,141.641125756841,91.8525169196663,156.241907166629,15500,15500,16600,7
DRYCGT1,DIRECTED,0.05,MAXAVAIL,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DIRECTED,0.05,MAXAVAIL,128.43823260023,90.0667429715999,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DIRECTED,0.1,MAXAVAIL,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DIRECTED,0.1,MAXAVAIL,128.43823260023,90.0667429715999,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DIRECTED,0.15,MAXAVAIL,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DIRECTED,0.15,MAXAVAIL,128.43823260023,90.0667429715999,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DIRECTED,0.2,MAXAVAIL,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DIRECTED,0.2,MAXAVAIL,128.43823260023,90.0667429715999,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DIRECTED,0.25,MAXAVAIL,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DIRECTED,0.25,MAXAVAIL,128.43823260023,90.0667429715999,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DIRECTED,0.3,MAXAVAIL,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DIRECTED,0.3,MAXAVAIL,128.43823260023,90.0667429715999,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DIRECTED,0.35,MAXAVAIL,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DIRECTED,0.35,MAXAVAIL,128.43823260023,90.0667429715999,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DIRECTED,0.4,MAXAVAIL,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DIRECTED,0.4,MAXAVAIL,128.43823260023,90.0667429715999,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DIRECTED,0.45,MAXAVAIL,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DIRECTED,0.45,MAXAVAIL,128.43823260023,90.0667429715999,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DIRECTED,0.5,MAXAVAIL,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DIRECTED,0.5,MAXAVAIL,128.43823260023,90.0667429715999,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DIRECTED,0.55,MAXAVAIL,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DIRECTED,0.55,MAXAVAIL,128.43823260023,90.0667429715999,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DIRECTED,0.6,MAXAVAIL,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DIRECTED,0.6,MAXAVAIL,128.43823260023,90.0667429715999,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DIRECTED,0.65,MAXAVAIL,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DIRECTED,0.65,MAXAVAIL,128.43823260023,90.0667429715999,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DIRECTED,0.7,MAXAVAIL,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DIRECTED,0.7,MAXAVAIL,128.43823260023,90.0667429715999,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DIRECTED,0.75,MAXAVAIL,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DIRECTED,0.75,MAXAVAIL,128.43823260023,90.0667429715999,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DIRECTED,0.8,MAXAVAIL,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DIRECTED,0.8,MAXAVAIL,128.43823260023,90.0667429715999,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DIRECTED,0.85,MAXAVAIL,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DIRECTED,0.85,MAXAVAIL,128.43823260023,90.0667429715999,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DIRECTED,0.9,MAXAVAIL,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DIRECTED,0.9,MAXAVAIL,128.43823260023,90.0667429715999,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DIRECTED,0.95,MAXAVAIL,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DIRECTED,0.95,MAXAVAIL,128.43823260023,90.0667429715999,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DIRECTED,1,MAXAVAIL,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DIRECTED,1,MAXAVAIL,128.43823260023,90.0667429715999,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DIRECTED,0.05,registered,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DIRECTED,0.05,registered,128.43823260023,90.0667429715999,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DIRECTED,0.1,registered,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DIRECTED,0.1,registered,128.43823260023,90.0667429715999,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DIRECTED,0.15,registered,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DIRECTED,0.15,registered,128.43823260023,90.0667429715999,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DIRECTED,0.2,registered,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DIRECTED,0.2,registered,128.43823260023,90.0667429715999,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DIRECTED,0.25,registered,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DIRECTED,0.25,registered,128.43823260023,90.0667429715999,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DIRECTED,0.3,registered,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DIRECTED,0.3,registered,128.43823260023,90.0667429715999,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DIRECTED,0.35,registered,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DIRECTED,0.35,registered,128.43823260023,90.0667429715999,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DIRECTED,0.4,registered,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DIRECTED,0.4,registered,128.43823260023,90.0667429715999,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DIRECTED,0.45,registered,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DIRECTED,0.45,registered,128.43823260023,90.0667429715999,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DIRECTED,0.5,registered,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DIRECTED,0.5,registered,128.43823260023,90.0667429715999,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DIRECTED,0.55,registered,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DIRECTED,0.55,registered,128.43823260023,90.0667429715999,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DIRECTED,0.6,registered,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DIRECTED,0.6,registered,128.43823260023,97.5644050503762,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DIRECTED,0.65,registered,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DIRECTED,0.65,registered,128.43823260023,97.5644050503762,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DIRECTED,0.7,registered,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DIRECTED,0.7,registered,128.43823260023,97.5644050503762,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DIRECTED,0.75,registered,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DIRECTED,0.75,registered,128.43823260023,97.5644050503762,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DIRECTED,0.8,registered,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DIRECTED,0.8,registered,128.43823260023,97.5644050503762,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DIRECTED,0.85,registered,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DIRECTED,0.85,registered,128.43823260023,97.5644050503762,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DIRECTED,0.9,registered,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DIRECTED,0.9,registered,128.43823260023,97.5644050503762,164.38266601971,15300.05,15300.05,16510.36,20
DRYCGT1,DIRECTED,0.95,registered,32.7270872222127,29.5492001566332,35.9049742877923,8859.755,6732.4175,10987.0925,2
QPS5,DIRECTED,0.95,registered,128.43823260023,98.5206765718658,165.046338280322,15500,15300.05,16510.36,20
DRYCGT1,DIRECTED,1,registered,63.9223483709856,51.5026048621787,76.3420918797925,14307.215,13710.8225,14903.6075,2
QPS5,DIRECTED,1,registered,140.978149472378,98.8394337456957,165.275151839644,15500,15500,16600,20
BARKIPS1,DIRECTED,0.05,MAXAVAIL,79.1088660689751,44.0395917632112,166.508769607441,12917.32,9775.2475,16600,8
BARKIPS1,DIRECTED,0.1,MAXAVAIL,79.1088660689751,44.0395917632112,166.508769607441,12917.32,9775.2475,16600,8
BARKIPS1,DIRECTED,0.15,MAXAVAIL,79.1088660689751,44.0395917632112,166.508769607441,12917.32,9775.2475,16600,8
BARKIPS1,DIRECTED,0.2,MAXAVAIL,89.1393880572646,44.0395917632112,166.508769607441,14205.56,9775.2475,16600,8
BARKIPS1,DIRECTED,0.25,MAXAVAIL,89.1393880572646,44.0395917632112,166.508769607441,14205.56,9775.2475,16600,8
BARKIPS1,DIRECTED,0.3,MAXAVAIL,89.1393880572646,44.0395917632112,166.508769607441,14205.56,9775.2475,16600,8
BARKIPS1,DIRECTED,0.35,MAXAVAIL,89.1393880572646,44.0395917632112,166.508769607441,14205.56,9775.2475,16600,8
BARKIPS1,DIRECTED,0.4,MAXAVAIL,89.1393880572646,44.0395917632112,166.508769607441,14205.56,9775.2475,16600,8
BARKIPS1,DIRECTED,0.45,MAXAVAIL,89.1393880572646,44.0395917632112,166.508769607441,14205.56,9775.2475,16600,8
BARKIPS1,DIRECTED,0.5,MAXAVAIL,89.1393880572646,44.0395917632112,166.508769607441,14205.56,9775.2475,16600,8
BARKIPS1,DIRECTED,0.55,MAXAVAIL,120.137549131461,66.2633366205416,166.508769607441,15493.8,12917.32,16600,8
BARKIPS1,DIRECTED,0.6,MAXAVAIL,120.137549131461,66.2633366205416,166.508769607441,15493.8,12917.32,16600,8
BARKIPS1,DIRECTED,0.65,MAXAVAIL,120.137549131461,66.2633366205416,166.508769607441,15493.8,12917.32,16600,8
BARKIPS1,DIRECTED,0.7,MAXAVAIL,120.137549131461,66.2633366205416,166.508769607441,15493.8,12917.32,16600,8
BARKIPS1,DIRECTED,0.75,MAXAVAIL,120.137549131461,69.1375763606588,166.508769607441,15493.8,14849.68,16600,8
BARKIPS1,DIRECTED,0.8,MAXAVAIL,120.137549131461,69.1375763606588,166.508769607441,15493.8,14849.68,16600,8
BARKIPS1,DIRECTED,0.85,MAXAVAIL,120.137549131461,69.1375763606588,166.508769607441,15493.8,14849.68,16600,8
BARKIPS1,DIRECTED,0.9,MAXAVAIL,120.137549131461,69.1375763606588,166.508769607441,15493.8,14849.68,16600,8
BARKIPS1,DIRECTED,0.95,MAXAVAIL,120.137549131461,69.1375763606588,166.508769607441,15493.8,14849.68,16600,8
BARKIPS1,DIRECTED,1,MAXAVAIL,120.137549131461,69.1375763606588,166.508769607441,15493.8,14849.68,16600,8
BARKIPS1,DIRECTED,0.05,registered,79.1088660689751,44.0395917632112,166.508769607441,12917.32,9775.2475,16600,8
BARKIPS1,DIRECTED,0.1,registered,79.1088660689751,44.0395917632112,166.508769607441,12917.32,9775.2475,16600,8
BARKIPS1,DIRECTED,0.15,registered,89.1393880572646,44.0395917632112,166.508769607441,14205.56,9775.2475,16600,8
BARKIPS1,DIRECTED,0.2,registered,89.1393880572646,44.0395917632112,166.508769607441,14205.56,9775.2475,16600,8
BARKIPS1,DIRECTED,0.25,registered,89.1393880572646,44.0395917632112,166.508769607441,14205.56,9775.2475,16600,8
BARKIPS1,DIRECTED,0.3,registered,89.1393880572646,44.0395917632112,166.508769607441,14205.56,9775.2475,16600,8
BARKIPS1,DIRECTED,0.35,registered,89.1393880572646,44.0395917632112,166.508769607441,14205.56,9775.2475,16600,8
BARKIPS1,DIRECTED,0.4,registered,89.1393880572646,44.0395917632112,166.508769607441,14205.56,9775.2475,16600,8
BARKIPS1,DIRECTED,0.45,registered,89.1393880572646,44.0395917632112,166.508769607441,14205.56,9775.2475,16600,8
BARKIPS1,DIRECTED,0.5,registered,120.137549131461,66.2633366205416,166.508769607441,15493.8,12917.32,16600,8
BARKIPS1,DIRECTED,0.55,registered,120.137549131461,66.2633366205416,166.508769607441,15493.8,12917.32,16600,8
BARKIPS1,DIRECTED,0.6,registered,120.137549131461,69.1375763606588,166.508769607441,15493.8,14849.68,16600,8
BARKIPS1,DIRECTED,0.65,registered,120.137549131461,69.1375763606588,166.508769607441,15493.8,14849.68,16600,8
BARKIPS1,DIRECTED,0.7,registered,120.137549131461,69.1375763606588,166.508769607441,15493.8,14849.68,16600,8
BARKIPS1,DIRECTED,0.75,registered,120.137549131461,69.1375763606588,166.508769607441,15493.8,14849.68,16600,8
BARKIPS1,DIRECTED,0.8,registered,120.137549131461,69.1375763606588,166.508769607441,15493.8,14849.68,16600,8
BARKIPS1,DIRECTED,0.85,registered,130.655678116534,107.019015275847,166.508769607441,16050,15493.8,16600,8
BARKIPS1,DIRECTED,0.9,registered,130.655678116534,107.019015275847,166.508769607441,16050,15493.8,16600,8
BARKIPS1,DIRECTED,0.95,registered,142.115131883999,107.769929650165,166.508769607441,16050,15500,16600,8
BARKIPS1,DIRECTED,1,registered,142.115131883999,107.769929650165,166.508769607441,16050,15500,16600,8
QPS5,DIRECTED_PIV,0.05,MAXAVAIL,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,DIRECTED_PIV,0.1,MAXAVAIL,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,DIRECTED_PIV,0.15,MAXAVAIL,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,DIRECTED_PIV,0.2,MAXAVAIL,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,DIRECTED_PIV,0.25,MAXAVAIL,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,DIRECTED_PIV,0.3,MAXAVAIL,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,DIRECTED_PIV,0.35,MAXAVAIL,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,DIRECTED_PIV,0.4,MAXAVAIL,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,DIRECTED_PIV,0.45,MAXAVAIL,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,DIRECTED_PIV,0.5,MAXAVAIL,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,DIRECTED_PIV,0.55,MAXAVAIL,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,DIRECTED_PIV,0.6,MAXAVAIL,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,DIRECTED_PIV,0.65,MAXAVAIL,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,DIRECTED_PIV,0.7,MAXAVAIL,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,DIRECTED_PIV,0.75,MAXAVAIL,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,DIRECTED_PIV,0.8,MAXAVAIL,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,DIRECTED_PIV,0.85,MAXAVAIL,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,DIRECTED_PIV,0.9,MAXAVAIL,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,DIRECTED_PIV,0.95,MAXAVAIL,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,DIRECTED_PIV,1,MAXAVAIL,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,DIRECTED_PIV,0.05,registered,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,DIRECTED_PIV,0.1,registered,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,DIRECTED_PIV,0.15,registered,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,DIRECTED_PIV,0.2,registered,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,DIRECTED_PIV,0.25,registered,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,DIRECTED_PIV,0.3,registered,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,DIRECTED_PIV,0.35,registered,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,DIRECTED_PIV,0.4,registered,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,DIRECTED_PIV,0.45,registered,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,DIRECTED_PIV,0.5,registered,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,DIRECTED_PIV,0.55,registered,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,DIRECTED_PIV,0.6,registered,98.8394337456957,83.6481419236384,120.638242879097,15500,15500,15500,7
QPS5,DIRECTED_PIV,0.65,registered,98.8394337456957,83.6481419236384,120.638242879097,15500,15500,15500,7
QPS5,DIRECTED_PIV,0.7,registered,98.8394337456957,83.6481419236384,120.638242879097,15500,15500,15500,7
QPS5,DIRECTED_PIV,0.75,registered,98.8394337456957,83.6481419236384,120.638242879097,15500,15500,15500,7
QPS5,DIRECTED_PIV,0.8,registered,98.8394337456957,83.6481419236384,120.638242879097,15500,15500,15500,7
QPS5,DIRECTED_PIV,0.85,registered,98.8394337456957,83.6481419236384,120.638242879097,15500,15500,15500,7
QPS5,DIRECTED_PIV,0.9,registered,98.8394337456957,83.6481419236384,120.638242879097,15500,15500,15500,7
QPS5,DIRECTED_PIV,0.95,registered,98.8394337456957,83.6481419236384,120.638242879097,15500,15500,15500,7
QPS5,DIRECTED_PIV,1,registered,98.8394337456957,98.8394337456957,150.518870396316,15500,15500,16050,7
PPCCGT,DIRECTED,0.05,MAXAVAIL,0.1,0.1,0.1,-998.35,-998.4,-998.3,10
PPCCGT,DIRECTED,0.1,MAXAVAIL,0.1,0.1,0.1,-998.35,-998.4,-998.3,10
PPCCGT,DIRECTED,0.15,MAXAVAIL,0.1,0.1,0.1,-998.35,-998.4,-998.3,10
PPCCGT,DIRECTED,0.2,MAXAVAIL,0.1,0.1,0.1,-998.35,-998.4,-998.3,10
PPCCGT,DIRECTED,0.25,MAXAVAIL,0.1,0.1,0.1,-998.35,-998.4,-998.3,10
PPCCGT,DIRECTED,0.3,MAXAVAIL,0.1,0.1,0.1,-998.35,-998.4,-998.3,10
PPCCGT,DIRECTED,0.35,MAXAVAIL,0.1,0.1,0.1,-998.35,-998.4,-998.3,10
PPCCGT,DIRECTED,0.4,MAXAVAIL,0.1,0.1,0.1,-998.35,-998.4,-998.3,10
PPCCGT,DIRECTED,0.45,MAXAVAIL,0.1,0.1,0.1,-998.35,-998.4,-998.3,10
PPCCGT,DIRECTED,0.5,MAXAVAIL,0.1,0.1,0.1,-998.35,-998.4,-998.3,10
PPCCGT,DIRECTED,0.55,MAXAVAIL,0.1,0.1,0.1,-998.35,-998.4,-998.3,10
PPCCGT,DIRECTED,0.6,MAXAVAIL,0.1,0.1,2.18822299105528,-998.3,-998.4,-25.265,10
PPCCGT,DIRECTED,0.65,MAXAVAIL,0.1,0.1,2.18822299105528,-998.3,-998.4,-25.265,10
